Cycles,Time,CPU Frequency,GFLOPS, CPE
83890413.000000, 33609800.0000000000, 2496010479.086457, 0.998353, 2.5001291335
108360488.000000, 43413500.0000000000, 2496009029.449365, 0.772903, 3.2293941975
103823864.000000, 41595899.9999999925, 2496011962.717480, 0.806676, 3.0941922665
94355730.000000, 37802600.0000000000, 2496011649.992329, 0.887622, 2.8120198846
94598323.000000, 37899800.0000000000, 2496011139.900475, 0.885346, 2.8192497194
92799966.000000, 37179299.9999999925, 2496011651.644867, 0.902503, 2.7656545043
101091203.000000, 40501100.0000000000, 2496011293.520423, 0.828482, 3.0127526224
98922338.000000, 39632200.0000000000, 2496009255.100650, 0.846646, 2.9481154084
88358692.000000, 35399900.0000000000, 2496015299.478247, 0.947868, 2.6332942247
79399062.000000, 31810400.0000000037, 2496009544.048487, 1.054826, 2.3662764430
78559174.000000, 31473900.0000000000, 2496010154.445429, 1.066103, 2.3412458301
79950638.000000, 32031400.0000000037, 2496008229.424877, 1.047548, 2.3827146888
79073663.000000, 31679999.9999999963, 2496012089.646465, 1.059168, 2.3565787971
79672889.000000, 31920100.0000000000, 2496010006.234316, 1.051201, 2.3744371235
79967248.000000, 32038000.0000000000, 2496012485.173856, 1.047332, 2.3832097054
78780402.000000, 31562500.0000000000, 2496012736.633663, 1.063111, 2.3478389382
80153316.000000, 32112500.0000000037, 2496016068.509147, 1.044903, 2.3887549639
81784020.000000, 32765900.0000000000, 2496010181.316552, 1.024066, 2.4373537302
81617404.000000, 32699100.0000000037, 2496013774.079409, 1.026158, 2.4323881865
81373851.000000, 32601600.0000000000, 2496007895.318021, 1.029227, 2.4251297414
