Cycles,Time,CPU Frequency,GFLOPS, CPE
91349113.000000, 36598100.0000000075, 2496006978.504348, 0.916835, 2.7224157155
90360154.000000, 36201800.0000000000, 2496012739.698026, 0.926872, 2.6929424405
90927135.000000, 36429000.0000000075, 2496009635.180762, 0.921091, 2.7098397911
90233959.000000, 36151200.0000000000, 2496015595.609551, 0.928169, 2.6891815364
90413440.000000, 36223200.0000000000, 2496009187.482056, 0.926324, 2.6945304871
91469962.000000, 36646499.9999999925, 2496008131.745187, 0.915624, 2.7260172963
89763528.000000, 35962800.0000000075, 2496010544.229036, 0.933032, 2.6751616001
90923726.000000, 36427600.0000000000, 2496011979.927308, 0.921127, 2.7097381949
90148009.000000, 36116800.0000000000, 2496013184.999779, 0.929053, 2.6866200268
91005978.000000, 36460600.0000000075, 2496008787.567950, 0.920293, 2.7121894956
92026527.000000, 36869499.9999999925, 2496006916.285819, 0.910086, 2.7426042259
90401625.000000, 36218500.0000000000, 2496006874.939603, 0.926445, 2.6941783726
90373429.000000, 36207200.0000000000, 2496007120.130803, 0.926734, 2.6933380663
90485075.000000, 36251900.0000000000, 2496009174.691534, 0.925591, 2.6966653764
92869349.000000, 37207100.0000000000, 2496011487.054890, 0.901829, 2.7677222788
91861015.000000, 36803100.0000000000, 2496012971.733359, 0.911728, 2.7376715839
92044976.000000, 36876800.0000000000, 2496013103.089205, 0.909906, 2.7431540489
92513828.000000, 37064700.0000000000, 2496009086.813059, 0.905294, 2.7571269274
90143632.000000, 36115100.0000000000, 2496009480.798891, 0.929097, 2.6864895821
90776363.000000, 36368600.0000000075, 2496009277.233657, 0.922621, 2.7053464353
