Cycles,Time,CPU Frequency,GFLOPS, CPE
8210597.000000, 3289400.0000000005, 2496077400.133763, 0.637548, 3.9151177406
9838562.000000, 3941999.9999999995, 2495830035.514967, 0.532002, 4.6913919449
9851605.000000, 3947000.0000000000, 2495972890.803142, 0.531328, 4.6976113319
9039339.000000, 3621499.9999999995, 2496020709.650697, 0.579084, 4.3102927208
7675998.000000, 3075300.0000000000, 2496015998.439177, 0.681934, 3.6602010727
8576210.000000, 3436000.0000000000, 2495986612.339930, 0.610347, 4.0894556046
8185603.000000, 3279400.0000000000, 2496067268.402757, 0.639493, 3.9031996727
8536407.000000, 3419999.9999999995, 2496025438.596491, 0.613202, 4.0704760551
9678476.000000, 3877600.0000000005, 2495996492.675882, 0.540838, 4.6150569916
9785780.000000, 3920600.0000000005, 2495990409.631179, 0.534906, 4.6662235260
13893821.000000, 5566400.0000000009, 2496015557.631503, 0.376752, 6.6250901222
13179766.000000, 5280300.0000000000, 2496025983.372157, 0.397165, 6.2846021652
11235350.000000, 4501300.0000000000, 2496023371.026148, 0.465899, 5.3574323654
9020921.000000, 3614200.0000000000, 2495966188.921476, 0.580253, 4.3015103340
8827350.000000, 3536600.0000000000, 2495998982.073178, 0.592985, 4.2092084885
8682371.000000, 3478499.9999999995, 2496010061.808251, 0.602890, 4.1400771141
8973262.000000, 3595000.0000000000, 2496039499.304590, 0.583352, 4.2787847519
8261938.000000, 3310100.0000000000, 2495978369.233558, 0.633562, 3.9395990372
7700735.000000, 3085300.0000000000, 2495943668.362882, 0.679724, 3.6719965935
9984559.000000, 4000199.9999999995, 2496014949.252538, 0.524262, 4.7610087395
