Cycles,Time,CPU Frequency,GFLOPS, CPE
185560553.000000, 74342800.0000000000, 2496012431.600639, 0.451347, 5.5301354229
189544148.000000, 75938800.0000000000, 2496011893.788156, 0.441861, 5.6488558054
193730936.000000, 77616200.0000000000, 2496011605.824557, 0.432312, 5.7736318111
254613686.000000, 102008300.0000000000, 2496009501.187649, 0.328938, 7.5880791545
199203428.000000, 79808700.0000000000, 2496011437.349562, 0.420436, 5.9367247820
203601488.000000, 81570800.0000000000, 2496009454.363571, 0.411353, 6.0677971840
235707921.000000, 94433900.0000000000, 2496009600.365970, 0.355322, 7.0246434510
230102324.000000, 92188000.0000000000, 2496011671.801102, 0.363978, 6.8575836420
220578739.000000, 88372500.0000000149, 2496011078.106877, 0.379693, 6.5737586915
240226049.000000, 96244000.0000000000, 2496010650.014546, 0.348639, 7.1592941582
249530815.000000, 99971700.0000000000, 2496014522.109757, 0.335639, 7.4365977943
212022226.000000, 84944400.0000000000, 2496011814.787084, 0.395016, 6.3187547326
213482232.000000, 85529400.0000000000, 2496009933.426401, 0.392315, 6.3622663021
215083914.000000, 86171099.9999999851, 2496009845.528257, 0.389393, 6.4100001454
222457012.000000, 89125100.0000000000, 2496008554.268102, 0.376487, 6.6297355890
196624132.000000, 78775400.0000000000, 2496009312.551888, 0.425951, 5.8598557711
205442435.000000, 82308300.0000000000, 2496011155.618571, 0.407668, 6.1226616800
202808152.000000, 81252900.0000000000, 2496011243.906371, 0.412963, 6.0441539288
200156394.000000, 80190500.0000000000, 2496011298.096408, 0.418434, 5.9651253819
221229036.000000, 88633200.0000000000, 2496006417.459823, 0.378576, 6.5931390524
