Cycles,Time,CPU Frequency,GFLOPS, CPE
294497.000000, 118000.0000000000, 2495737288.135593, 1.110780, 2.2468338013
314819.000000, 126100.0000000000, 2496582077.716098, 1.039429, 2.4018783569
316903.000000, 127000.0000000000, 2495299212.598425, 1.032063, 2.4177780151
312660.000000, 125300.0000000000, 2495291300.877893, 1.046065, 2.3854064941
320285.000000, 128300.0000000000, 2496375681.995324, 1.021606, 2.4435806274
312595.000000, 125300.0000000000, 2494772545.889864, 1.046065, 2.3849105835
321951.000000, 129000.0000000000, 2495744186.046512, 1.016062, 2.4562911987
344032.000000, 137900.0000000000, 2494793328.498912, 0.950486, 2.6247558594
351335.000000, 140700.0000000000, 2497050461.975835, 0.931571, 2.6804733276
336633.000000, 134900.0000000000, 2495426241.660489, 0.971623, 2.5683059692
336375.000000, 134800.0000000000, 2495363501.483680, 0.972344, 2.5663375854
358844.000000, 143800.0000000000, 2495438108.484005, 0.911488, 2.7377624512
365996.000000, 146600.0000000000, 2496562073.669850, 0.894079, 2.7923278809
321781.000000, 128900.0000000000, 2496361520.558573, 1.016850, 2.4549942017
337939.000000, 135400.0000000000, 2495856720.827178, 0.968035, 2.5782699585
298364.000000, 119500.0000000000, 2496769874.476987, 1.096837, 2.2763366699
308898.000000, 123800.0000000000, 2495137318.255250, 1.058740, 2.3567047119
298434.000000, 119500.0000000000, 2497355648.535565, 1.096837, 2.2768707275
298807.000000, 119700.0000000000, 2496299081.035923, 1.095004, 2.2797164917
305724.000000, 122500.0000000000, 2495706122.448980, 1.069976, 2.3324890137
