Cycles,Time,CPU Frequency,GFLOPS, CPE
288860.000000, 115700.0000000000, 2496629213.483146, 1.132861, 2.2038269043
299287.000000, 119900.0000000000, 2496138448.707256, 1.093178, 2.2833786011
289049.000000, 115800.0000000000, 2496105354.058722, 1.131883, 2.2052688599
289004.000000, 115700.0000000000, 2497873811.581677, 1.132861, 2.2049255371
304165.000000, 121800.0000000000, 2497249589.490969, 1.076125, 2.3205947876
296016.000000, 118500.0000000000, 2498025316.455696, 1.106093, 2.2584228516
305086.000000, 122200.0000000000, 2496612111.292963, 1.072602, 2.3276214600
301809.000000, 120900.0000000000, 2496352357.320099, 1.084136, 2.3026199341
301656.000000, 120800.0000000000, 2497152317.880795, 1.085033, 2.3014526367
310389.000000, 124400.0000000000, 2495088424.437299, 1.053633, 2.3680801392
301756.000000, 120900.0000000000, 2495913978.494624, 1.084136, 2.3022155762
307741.000000, 123300.0000000000, 2495871857.258719, 1.063033, 2.3478775024
324715.000000, 130100.0000000000, 2495887778.631822, 1.007471, 2.4773788452
342846.000000, 137300.0000000000, 2497057538.237436, 0.954639, 2.6157073975
307810.000000, 123300.0000000000, 2496431467.964315, 1.063033, 2.3484039307
316511.000000, 126800.0000000000, 2496143533.123029, 1.033691, 2.4147872925
317015.000000, 127000.0000000000, 2496181102.362205, 1.032063, 2.4186325073
312723.000000, 125300.0000000000, 2495794094.173982, 1.046065, 2.3858871460
322547.000000, 129300.0000000000, 2494563031.709203, 1.013705, 2.4608383179
311974.000000, 125000.0000000000, 2495792000.000000, 1.048576, 2.3801727295
