Cycles,Time,CPU Frequency,GFLOPS, CPE
289686.000000, 116000.0000000000, 2497293103.448276, 1.129931, 2.2101287842
291710.000000, 116900.0000000000, 2495380667.236955, 1.121232, 2.2255706787
277307.000000, 111100.0000000000, 2496012601.260126, 1.179766, 2.1156845093
285787.000000, 114500.0000000000, 2495956331.877729, 1.144734, 2.1803817749
276723.000000, 110900.0000000000, 2495247971.145176, 1.181894, 2.1112289429
286360.000000, 114700.0000000000, 2496599825.632084, 1.142738, 2.1847534180
295685.000000, 118500.0000000000, 2495232067.510549, 1.106093, 2.2558975220
280950.000000, 112600.0000000000, 2495115452.930728, 1.164050, 2.1434783936
289902.000000, 116200.0000000000, 2494853700.516351, 1.127986, 2.2117767334
280355.000000, 112300.0000000000, 2496482635.796972, 1.167159, 2.1389389038
294168.000000, 117900.0000000000, 2495063613.231552, 1.111722, 2.2443237305
284325.000000, 114000.0000000000, 2494078947.368421, 1.149754, 2.1692276001
429688.000000, 172200.0000000000, 2495284552.845528, 0.761161, 3.2782592773
321809.000000, 129000.0000000000, 2494643410.852713, 1.016062, 2.4552078247
288332.000000, 115500.0000000000, 2496380952.380952, 1.134823, 2.1997985840
349125.000000, 139800.0000000000, 2497317596.566524, 0.937568, 2.6636123657
285880.000000, 114500.0000000000, 2496768558.951965, 1.144734, 2.1810913086
296618.000000, 118800.0000000000, 2496784511.784512, 1.103300, 2.2630157471
297137.000000, 119100.0000000000, 2494853064.651554, 1.100521, 2.2669754028
489279.000000, 196000.0000000000, 2496321428.571429, 0.668735, 3.7329025269
