Cycles,Time,CPU Frequency,GFLOPS, CPE
1068900.000000, 428200.0000000001, 2496263428.304531, 0.306100, 8.1550598145
555130.000000, 222400.0000000000, 2496088129.496403, 0.589353, 4.2353057861
437948.000000, 175500.0000000000, 2495430199.430199, 0.746849, 3.3412780762
1026541.000000, 411300.0000000000, 2495844882.081206, 0.318677, 7.8318862915
794384.000000, 318300.0000000000, 2495708451.146717, 0.411788, 6.0606689453
405608.000000, 162500.0000000000, 2496049230.769231, 0.806597, 3.0945434570
515450.000000, 206500.0000000000, 2496125907.990314, 0.634731, 3.9325714111
370010.000000, 148300.0000000000, 2495010114.632502, 0.883830, 2.8229522705
492598.000000, 197400.0000000000, 2495430597.771023, 0.663992, 3.7582244873
423020.000000, 169500.0000000000, 2495693215.339233, 0.773286, 3.2273864746
449772.000000, 180200.0000000000, 2495960044.395117, 0.727370, 3.4314880371
458741.000000, 183800.0000000000, 2495870511.425463, 0.713123, 3.4999160767
346578.000000, 138900.0000000000, 2495161987.041037, 0.943643, 2.6441802979
321546.000000, 128900.0000000000, 2494538401.861908, 1.016850, 2.4532012939
449426.000000, 180100.0000000000, 2495424764.019989, 0.727773, 3.4288482666
341461.000000, 136800.0000000000, 2496059941.520468, 0.958129, 2.6051406860
459355.000000, 184100.0000000000, 2495138511.678436, 0.711961, 3.5046005249
442021.000000, 177100.0000000000, 2495883681.535855, 0.740102, 3.3723526001
342899.000000, 137300.0000000000, 2497443554.260743, 0.954639, 2.6161117554
461882.000000, 185100.0000000000, 2495310642.895732, 0.708115, 3.5238800049
