Cycles,Time,CPU Frequency,GFLOPS, CPE
321181.000000, 128600.0000000000, 2497519440.124417, 1.019222, 2.4504165649
333200.000000, 133500.0000000000, 2495880149.812734, 0.981813, 2.5421142578
320270.000000, 128400.0000000000, 2494314641.744548, 1.020810, 2.4434661865
328285.000000, 131500.0000000000, 2496463878.326996, 0.996745, 2.5046157837
336288.000000, 134700.0000000000, 2496570155.902005, 0.973066, 2.5656738281
328321.000000, 131500.0000000000, 2496737642.585551, 0.996745, 2.5048904419
336546.000000, 134800.0000000000, 2496632047.477745, 0.972344, 2.5676422119
337774.000000, 135300.0000000000, 2496481892.091648, 0.968751, 2.5770111084
320198.000000, 128300.0000000000, 2495697583.787997, 1.021606, 2.4429168701
348869.000000, 139700.0000000000, 2497272727.272727, 0.938239, 2.6616592407
320288.000000, 128400.0000000000, 2494454828.660436, 1.020810, 2.4436035156
328205.000000, 131500.0000000000, 2495855513.307985, 0.996745, 2.5040054321
328057.000000, 131500.0000000000, 2494730038.022814, 0.996745, 2.5028762817
343139.000000, 137500.0000000000, 2495556363.636364, 0.953251, 2.6179428101
321441.000000, 128800.0000000000, 2495659937.888199, 1.017640, 2.4524002075
327935.000000, 131400.0000000000, 2495700152.207002, 0.997504, 2.5019454956
329829.000000, 132100.0000000000, 2496813020.439061, 0.992218, 2.5163955688
328227.000000, 131500.0000000000, 2496022813.688213, 0.996745, 2.5041732788
327969.000000, 131400.0000000000, 2495958904.109589, 0.997504, 2.5022048950
319982.000000, 128200.0000000000, 2495959438.377535, 1.022402, 2.4412689209
