Cycles,Time,CPU Frequency,GFLOPS, CPE
9447298.000000, 3784900.0000000000, 2496049565.378213, 0.554084, 4.5048227310
10484875.000000, 4200700.0000000000, 2495982812.388412, 0.499239, 4.9995779991
8002660.000000, 3206200.0000000000, 2495995259.185328, 0.654093, 3.8159656525
7056376.000000, 2827100.0000000000, 2495976796.010046, 0.741803, 3.3647422791
7520477.000000, 3012999.9999999995, 2496009624.958513, 0.696035, 3.5860428810
7526852.000000, 3015500.0000000000, 2496054385.674017, 0.695457, 3.5890827179
9234883.000000, 3699899.9999999995, 2495981783.291440, 0.566813, 4.4035353661
8334278.000000, 3338999.9999999995, 2496040131.775981, 0.628078, 3.9740934372
7886998.000000, 3159800.0000000000, 2496043420.469650, 0.663698, 3.7608137131
7703869.000000, 3086499.9999999995, 2495988660.294833, 0.679460, 3.6734910011
7144024.000000, 2862099.9999999995, 2496077705.181510, 0.732732, 3.4065361023
8456636.000000, 3388100.0000000000, 2495981818.718456, 0.618976, 4.0324382782
8467383.000000, 3392400.0000000000, 2495986027.591086, 0.618191, 4.0375628471
6951419.000000, 2785000.0000000000, 2496021184.919210, 0.753017, 3.3146948814
7306979.000000, 2927500.0000000005, 2495979163.108454, 0.716363, 3.4842391014
7265007.000000, 2910700.0000000000, 2495965575.291167, 0.720497, 3.4642252922
8183654.000000, 3278699.9999999995, 2496005733.979931, 0.639629, 3.9022703171
7327511.000000, 2935700.0000000000, 2496001294.410192, 0.714362, 3.4940295219
8835647.000000, 3539900.0000000000, 2496015989.152236, 0.592433, 4.2131648064
7469792.000000, 2992700.0000000000, 2496004277.074214, 0.700756, 3.5618743896
