Cycles,Time,CPU Frequency,GFLOPS, CPE
14929555.000000, 5981400.0000000009, 2495996756.612164, 0.350612, 7.1189665794
19344248.000000, 7750000.0000000000, 2496032000.000000, 0.270600, 9.2240562439
19097740.000000, 7651300.0000000009, 2496012442.330061, 0.274091, 9.1065120697
16609880.000000, 6654600.0000000000, 2495999759.564812, 0.315143, 7.9202079773
16712752.000000, 6695800.0000000000, 2496005257.026793, 0.313204, 7.9692611694
16802179.000000, 6731599.9999999991, 2496015657.495989, 0.311538, 8.0119032860
18006074.000000, 7213900.0000000000, 2496024896.380599, 0.290710, 8.5859651566
17778612.000000, 7122800.0000000000, 2496014488.684225, 0.294428, 8.4775028229
18144484.000000, 7269400.0000000009, 2496008473.876799, 0.288490, 8.6519641876
14817869.000000, 5936600.0000000000, 2496019438.735977, 0.353258, 7.0657105446
18576297.000000, 7442400.0000000000, 2496008948.726217, 0.281784, 8.8578686714
16388437.000000, 6565900.0000000000, 2495992476.278956, 0.319401, 7.8146157265
17843524.000000, 7148800.0000000000, 2496016674.127126, 0.293357, 8.5084552765
17124833.000000, 6860900.0000000000, 2496003877.042371, 0.305667, 8.1657567024
14642390.000000, 5866300.0000000000, 2496017932.938991, 0.357491, 6.9820356369
16190732.000000, 6486700.0000000000, 2495989023.694637, 0.323300, 7.7203426361
16044037.000000, 6427800.0000000000, 2496038613.522511, 0.326263, 7.6503930092
15972425.000000, 6399199.9999999991, 2496003406.675835, 0.327721, 7.6162457466
15197329.000000, 6088599.9999999991, 2496030121.867096, 0.344439, 7.2466511726
15934337.000000, 6384000.0000000000, 2495980106.516291, 0.328501, 7.5980839729
