Cycles,Time,CPU Frequency,GFLOPS, CPE
88179749.000000, 35328300.0000000000, 2496008837.107928, 0.059362, 42.0473809242
86123125.000000, 34504300.0000000000, 2496011366.699223, 0.060779, 41.0667061806
75473875.000000, 30237799.9999999963, 2496010787.821866, 0.069355, 35.9887480736
55610720.000000, 22279900.0000000000, 2496004021.562036, 0.094128, 26.5172576904
52484343.000000, 21027299.9999999963, 2496009616.070537, 0.099735, 25.0264849663
62245101.000000, 24937800.0000000000, 2496014123.138368, 0.084095, 29.6807770729
65659104.000000, 26305700.0000000075, 2496002919.519343, 0.079722, 31.3087005615
61934372.000000, 24813300.0000000000, 2496015120.923053, 0.084517, 29.5326099396
60745581.000000, 24337100.0000000000, 2496007371.461678, 0.086171, 28.9657502174
57561728.000000, 23061500.0000000000, 2496009713.158294, 0.090937, 27.4475708008
56289293.000000, 22551700.0000000000, 2496011076.770266, 0.092993, 26.8408265114
52652306.000000, 21094499.9999999963, 2496020574.083292, 0.099417, 25.1065759659
47034654.000000, 18843900.0000000000, 2496014837.692834, 0.111291, 22.4278707504
44401361.000000, 17789000.0000000000, 2496000955.646748, 0.117890, 21.1722187996
46453867.000000, 18611300.0000000000, 2496003342.055633, 0.112682, 22.1509299278
48676713.000000, 19501800.0000000000, 2496011291.265422, 0.107536, 23.2108654976
47723022.000000, 19119700.0000000000, 2496013117.360628, 0.109685, 22.7561101913
46781036.000000, 18742400.0000000000, 2496000298.787776, 0.111893, 22.3069362640
52096197.000000, 20871800.0000000000, 2496008825.304957, 0.100478, 24.8414025307
44858687.000000, 17972200.0000000000, 2496004217.624999, 0.116689, 21.3902888298
