Cycles,Time,CPU Frequency,GFLOPS, CPE
8796911.000000, 3524400.0000000000, 2496002440.131654, 0.595038, 4.1946940422
9975945.000000, 3996799.9999999995, 2495983036.429143, 0.524708, 4.7569012642
9408974.000000, 3769600.0000000000, 2496013900.679117, 0.556333, 4.4865484238
8771700.000000, 3514300.0000000000, 2496002048.772160, 0.596748, 4.1826725006
9625793.000000, 3856500.0000000005, 2495991961.623233, 0.543797, 4.5899357796
11448204.000000, 4586600.0000000000, 2496010988.531810, 0.457235, 5.4589290619
10742038.000000, 4303700.0000000000, 2496000650.602970, 0.487290, 5.1222028732
9616270.000000, 3852600.0000000000, 2496046825.520428, 0.544347, 4.5853948593
9792967.000000, 3923400.0000000000, 2496040933.883876, 0.534524, 4.6696505547
10234423.000000, 4100300.0000000005, 2496018096.236861, 0.511463, 4.8801531792
8567744.000000, 3432600.0000000000, 2495992542.096370, 0.610951, 4.0854187012
19845956.000000, 7951099.9999999981, 2496001307.995121, 0.263756, 9.4632892609
10997669.000000, 4406100.0000000000, 2496009849.980709, 0.475966, 5.2440972328
10505852.000000, 4209100.0000000000, 2495985365.042408, 0.498242, 5.0095806122
10078027.000000, 4037599.9999999995, 2496043936.992273, 0.519406, 4.8055777550
9380857.000000, 3758400.0000000000, 2495970891.868880, 0.557991, 4.4731411934
8643581.000000, 3462900.0000000005, 2496052730.370499, 0.605606, 4.1215806007
9493041.000000, 3803300.0000000005, 2496001104.304157, 0.551403, 4.5266346931
10592392.000000, 4243799.9999999991, 2495968707.290636, 0.494168, 5.0508460999
8571420.000000, 3434000.0000000000, 2496045428.072219, 0.610702, 4.0871715546
