Cycles,Time,CPU Frequency,GFLOPS, CPE
347878.000000, 139300.0000000000, 2497329504.666188, 0.940933, 2.6540985107
345889.000000, 138600.0000000000, 2495591630.591630, 0.945685, 2.6389236450
398743.000000, 159800.0000000000, 2495262828.535669, 0.820225, 3.0421676636
361764.000000, 144900.0000000000, 2496645962.732919, 0.904569, 2.7600402832
313719.000000, 125700.0000000000, 2495775656.324583, 1.042737, 2.3934860229
307778.000000, 123300.0000000000, 2496171938.361720, 1.063033, 2.3481597900
319132.000000, 127900.0000000000, 2495168100.078186, 1.024801, 2.4347839355
299849.000000, 120100.0000000000, 2496661115.736886, 1.091357, 2.2876663208
286763.000000, 114800.0000000000, 2497935540.069686, 1.141742, 2.1878280640
287056.000000, 115000.0000000000, 2496139130.434783, 1.139757, 2.1900634766
361166.000000, 144700.0000000000, 2495964063.579821, 0.905819, 2.7554779053
308045.000000, 123400.0000000000, 2496312803.889790, 1.062172, 2.3501968384
293811.000000, 117700.0000000000, 2496270178.419711, 1.113611, 2.2416000366
321695.000000, 128900.0000000000, 2495694336.695113, 1.016850, 2.4543380737
305622.000000, 122400.0000000000, 2496911764.705883, 1.070850, 2.3317108154
305414.000000, 122400.0000000000, 2495212418.300654, 1.070850, 2.3301239014
314913.000000, 126200.0000000000, 2495348652.931854, 1.038605, 2.4025955200
307779.000000, 123400.0000000000, 2494157212.317667, 1.062172, 2.3481674194
325474.000000, 130400.0000000000, 2495966257.668712, 1.005153, 2.4831695557
378490.000000, 151600.0000000000, 2496635883.905013, 0.864591, 2.8876495361
