Cycles,Time,CPU Frequency,GFLOPS, CPE
314163.000000, 125900.0000000000, 2495337569.499603, 1.041080, 2.3968734741
363677.000000, 145700.0000000000, 2496067261.496225, 0.899602, 2.7746353149
343205.000000, 137500.0000000000, 2496036363.636364, 0.953251, 2.6184463501
325762.000000, 130500.0000000000, 2496260536.398468, 1.004383, 2.4853668213
315963.000000, 126500.0000000000, 2497731225.296443, 1.036142, 2.4106063843
324628.000000, 130100.0000000000, 2495219062.259800, 1.007471, 2.4767150879
336615.000000, 134800.0000000000, 2497143916.913947, 0.972344, 2.5681686401
326636.000000, 130900.0000000000, 2495309396.485867, 1.001314, 2.4920349121
357458.000000, 143200.0000000000, 2496215083.798882, 0.915307, 2.7271881104
317342.000000, 127100.0000000000, 2496789929.189614, 1.031251, 2.4211273193
325831.000000, 130500.0000000000, 2496789272.030651, 1.004383, 2.4858932495
315957.000000, 126500.0000000000, 2497683794.466403, 1.036142, 2.4105606079
316964.000000, 127000.0000000000, 2495779527.559055, 1.032063, 2.4182434082
324660.000000, 130100.0000000000, 2495465026.902383, 1.007471, 2.4769592285
315175.000000, 126300.0000000000, 2495447347.585114, 1.037783, 2.4045944214
333980.000000, 133800.0000000000, 2496113602.391629, 0.979611, 2.5480651855
316065.000000, 126600.0000000000, 2496563981.042655, 1.035324, 2.4113845825
323265.000000, 129500.0000000000, 2496254826.254826, 1.012139, 2.4663162231
323152.000000, 129400.0000000000, 2497310664.605873, 1.012921, 2.4654541016
339223.000000, 135900.0000000000, 2496122148.638705, 0.964474, 2.5880661011
