Cycles,Time,CPU Frequency,GFLOPS, CPE
139198.000000, 55800.0000000000, 2494587813.620071, 2.348961, 1.0619964600
133217.000000, 53300.0000000000, 2499380863.039400, 2.459137, 1.0163650513
149181.000000, 59800.0000000000, 2494665551.839465, 2.191839, 1.1381607056
130750.000000, 52400.0000000000, 2495229007.633588, 2.501374, 0.9975433350
130059.000000, 52100.0000000000, 2496333973.128599, 2.515777, 0.9922714233
127486.000000, 51000.0000000000, 2499725490.196078, 2.570039, 0.9726409912
140648.000000, 56300.0000000000, 2498188277.087034, 2.328099, 1.0730590820
133667.000000, 53500.0000000000, 2498448598.130841, 2.449944, 1.0197982788
164582.000000, 66000.0000000000, 2493666666.666667, 1.985939, 1.2556610107
174021.000000, 69700.0000000000, 2496714490.674318, 1.880516, 1.3276748657
155228.000000, 62200.0000000000, 2495627009.646303, 2.107267, 1.1842956543
154920.000000, 62100.0000000000, 2494685990.338164, 2.110660, 1.1819458008
143887.000000, 57700.0000000000, 2493708838.821490, 2.271612, 1.0977706909
175441.000000, 70200.0000000000, 2499159544.159544, 1.867123, 1.3385086060
155106.000000, 62100.0000000000, 2497681159.420290, 2.110660, 1.1833648682
150113.000000, 60100.0000000000, 2497720465.890183, 2.180899, 1.1452713013
145978.000000, 58500.0000000000, 2495350427.350428, 2.240547, 1.1137237549
146553.000000, 58700.0000000000, 2496643952.299830, 2.232913, 1.1181106567
162831.000000, 65200.0000000000, 2497407975.460123, 2.010307, 1.2423019409
147601.000000, 59100.0000000000, 2497478849.407784, 2.217800, 1.1261062622
