Cycles,Time,CPU Frequency,GFLOPS, CPE
517824.000000, 207400.0000000000, 2496740597.878496, 0.631977, 3.9506835938
395923.000000, 158600.0000000000, 2496361916.771753, 0.826431, 3.0206527710
431980.000000, 173100.0000000000, 2495551704.217216, 0.757204, 3.2957458496
355649.000000, 142500.0000000000, 2495782456.140351, 0.919804, 2.7133865356
367211.000000, 147100.0000000000, 2496335825.968729, 0.891040, 2.8015975952
617943.000000, 247500.0000000000, 2496739393.939394, 0.529584, 4.7145309448
456296.000000, 182800.0000000000, 2496148796.498906, 0.717024, 3.4812622070
424293.000000, 170000.0000000000, 2495841176.470588, 0.771012, 3.2370986938
413883.000000, 165800.0000000000, 2496278648.974669, 0.790543, 3.1576766968
369322.000000, 148000.0000000000, 2495418918.918919, 0.885622, 2.8177032471
580584.000000, 232700.0000000000, 2494989256.553503, 0.563266, 4.4295043945
415448.000000, 166400.0000000000, 2496682692.307692, 0.787692, 3.1696166992
425719.000000, 170500.0000000000, 2496885630.498534, 0.768751, 3.2479782104
381481.000000, 152800.0000000000, 2496603403.141361, 0.857801, 2.9104690552
328386.000000, 131600.0000000000, 2495334346.504559, 0.995988, 2.5053863525
320013.000000, 128200.0000000000, 2496201248.049922, 1.022402, 2.4415054321
491406.000000, 196900.0000000000, 2495713560.182834, 0.665678, 3.7491302490
320607.000000, 128400.0000000000, 2496939252.336449, 1.020810, 2.4460372925
325837.000000, 130500.0000000000, 2496835249.042146, 1.004383, 2.4859390259
328666.000000, 131700.0000000000, 2495565679.574791, 0.995232, 2.5075225830
