Cycles,Time,CPU Frequency,GFLOPS, CPE
73797500.000000, 29566200.0000000037, 2496008956.172927, 1.134892, 2.1993368864
80079417.000000, 32083000.0000000037, 2496007761.119596, 1.045863, 2.3865526021
75792428.000000, 30365500.0000000037, 2496004610.495463, 1.105018, 2.2587903738
76849526.000000, 30788900.0000000000, 2496014018.038969, 1.089822, 2.2902943492
73400844.000000, 29407200.0000000000, 2496016077.695258, 1.141028, 2.1875156164
75041842.000000, 30064799.9999999963, 2496003366.062638, 1.116070, 2.2364211679
74950593.000000, 30028099.9999999963, 2496015165.794706, 1.117434, 2.2337017357
73620145.000000, 29495099.9999999963, 2496012727.537795, 1.137627, 2.1940512955
74067944.000000, 29674500.0000000000, 2496013209.995114, 1.130750, 2.2073967457
76470774.000000, 30637200.0000000037, 2496010536.210881, 1.095219, 2.2790066600
74085603.000000, 29681700.0000000000, 2496002688.525253, 1.130475, 2.2079230249
73077106.000000, 29277500.0000000000, 2496015916.659551, 1.146083, 2.1778674722
77293151.000000, 30966700.0000000000, 2496008647.999302, 1.083565, 2.3035154045
74138535.000000, 29702800.0000000000, 2496011655.466825, 1.129672, 2.2095005214
75873602.000000, 30397899.9999999963, 2496014593.113340, 1.103840, 2.2612095475
73896629.000000, 29605900.0000000000, 2496010220.935692, 1.133370, 2.2022911608
75299997.000000, 30168100.0000000000, 2496013902.101889, 1.112249, 2.2441147864
74556457.000000, 29870300.0000000000, 2496006300.572810, 1.123338, 2.2219555676
76004494.000000, 30450399.9999999963, 2496009707.590048, 1.101937, 2.2651104331
76111921.000000, 30493400.0000000000, 2496012940.505158, 1.100383, 2.2683120072
