Cycles,Time,CPU Frequency,GFLOPS, CPE
76704847.000000, 30730899.9999999963, 2496016940.603757, 1.091879, 2.2859825790
75905761.000000, 30410800.0000000037, 2496013291.330711, 1.103372, 2.2621679604
77202702.000000, 30930400.0000000037, 2496013695.264206, 1.084837, 2.3008198142
75994825.000000, 30446500.0000000000, 2496011856.863679, 1.102078, 2.2648222744
76924212.000000, 30818800.0000000000, 2496015808.532454, 1.088765, 2.2925201654
74518200.000000, 29854900.0000000037, 2496012379.877340, 1.123917, 2.2208154202
76108470.000000, 30492000.0000000037, 2496014364.423455, 1.100434, 2.2682091594
74623075.000000, 29896900.0000000000, 2496013800.761952, 1.122338, 2.2239409387
79419501.000000, 31818600.0000000037, 2496008655.314816, 1.054554, 2.3668855727
76148687.000000, 30508100.0000000000, 2496015386.077796, 1.099853, 2.2694077194
76276272.000000, 30559300.0000000037, 2496008481.869676, 1.098010, 2.2732100487
76675470.000000, 30719199.9999999963, 2496011289.356494, 1.092295, 2.2851070762
77220663.000000, 30937600.0000000000, 2496013362.381051, 1.084584, 2.3013550937
74908673.000000, 30011300.0000000000, 2496015600.790369, 1.118060, 2.2324524224
76284156.000000, 30562500.0000000000, 2496005104.294478, 1.097896, 2.2734450102
73855980.000000, 29589599.9999999963, 2496011436.450645, 1.133994, 2.2010797262
76001125.000000, 30449000.0000000000, 2496013826.398240, 1.101988, 2.2650100291
75750208.000000, 30348499.9999999963, 2496011598.596306, 1.105637, 2.2575321198
75671237.000000, 30316900.0000000000, 2496008397.956255, 1.106790, 2.2551786005
75632425.000000, 30301299.9999999963, 2496012547.316452, 1.107359, 2.2540219128
