Cycle Count,Elpased Time(s),GFLOPS
1963263370,0.78656,2.73022e+09
1873909170,0.750761,2.86041e+09
1919115509,0.768873,2.79303e+09
1926382952,0.771784,2.78249e+09
1973140894,0.790517,2.71655e+09
1929013844,0.772838,2.7787e+09
1967904456,0.788419,2.72378e+09
1949805853,0.781168,2.74907e+09
1900216134,0.761301,2.82081e+09
1966666670,0.787923,2.7255e+09
