Cycle Count,Elpased Time(s),GFLOPS
4049023622,1.6222,1.32381e+09
3938150087,1.57778,1.36108e+09
3649828006,1.46226,1.4686e+09
3505719266,1.40453,1.52897e+09
3761365799,1.50695,1.42505e+09
3858063136,1.54569,1.38934e+09
4401499853,1.76341,1.2178e+09
4017666858,1.60963,1.33414e+09
4395420522,1.76098,1.21948e+09
4168110795,1.66991,1.28599e+09
