Cycle Count,Elpased Time(s),GFLOPS
287265523,0.11509,1.86592e+10
254175529,0.101833,2.10884e+10
233640777,0.0936056,2.29418e+10
232661127,0.0932132,2.30384e+10
240217564,0.0962406,2.23137e+10
229436946,0.0919214,2.33622e+10
235296257,0.0942689,2.27804e+10
236810841,0.0948756,2.26347e+10
241044559,0.0965718,2.22372e+10
233862647,0.0936945,2.29201e+10
