Cycle Count,Elpased Time(s),GFLOPS
1097256809,0.439604,4.88504e+09
1043638146,0.418122,5.13602e+09
1112102610,0.445552,4.81983e+09
1133870334,0.454273,4.7273e+09
1086932943,0.435468,4.93144e+09
1183021523,0.473965,4.53089e+09
1096541533,0.439317,4.88823e+09
1168791705,0.468264,4.58606e+09
1107902098,0.443869,4.8381e+09
1206763614,0.483477,4.44175e+09
