Cycle Count,Elpased Time(s),GFLOPS
119620180,0.0479245,4.48097e+10
155115161,0.0621452,3.45559e+10
122765739,0.0491848,4.36615e+10
119195252,0.0477543,4.49694e+10
121134676,0.0485312,4.42495e+10
125787437,0.0503953,4.26128e+10
120901861,0.048438,4.43347e+10
139875473,0.0560396,3.83208e+10
121773831,0.0487873,4.40173e+10
122620546,0.0491266,4.37133e+10
