Cycles,Time,CPU Frequency,GFLOPS, CPE
2953.000000, 1200.0000000000, 2460833333.333333, 1.706667, 1.4418945312
2862.000000, 1100.0000000000, 2601818181.818182, 1.861818, 1.3974609375
2801.000000, 1100.0000000000, 2546363636.363636, 1.861818, 1.3676757812
2797.000000, 1100.0000000000, 2542727272.727273, 1.861818, 1.3657226562
2838.000000, 1100.0000000000, 2580000000.000000, 1.861818, 1.3857421875
2779.000000, 1100.0000000000, 2526363636.363636, 1.861818, 1.3569335938
2846.000000, 1100.0000000000, 2587272727.272727, 1.861818, 1.3896484375
2819.000000, 1100.0000000000, 2562727272.727273, 1.861818, 1.3764648438
2795.000000, 1200.0000000000, 2329166666.666667, 1.706667, 1.3647460938
2840.000000, 1100.0000000000, 2581818181.818182, 1.861818, 1.3867187500
2835.000000, 1100.0000000000, 2577272727.272727, 1.861818, 1.3842773438
2844.000000, 1100.0000000000, 2585454545.454545, 1.861818, 1.3886718750
2971.000000, 1200.0000000000, 2475833333.333333, 1.706667, 1.4506835938
2814.000000, 1100.0000000000, 2558181818.181818, 1.861818, 1.3740234375
2765.000000, 1100.0000000000, 2513636363.636364, 1.861818, 1.3500976562
2772.000000, 1100.0000000000, 2520000000.000000, 1.861818, 1.3535156250
2807.000000, 1200.0000000000, 2339166666.666667, 1.706667, 1.3706054688
2787.000000, 1100.0000000000, 2533636363.636364, 1.861818, 1.3608398438
2943.000000, 1200.0000000000, 2452500000.000000, 1.706667, 1.4370117188
3557.000000, 1400.0000000000, 2540714285.714286, 1.462857, 1.7368164062
