Cycles,Time,CPU Frequency,GFLOPS, CPE
4620105.000000, 1851000.0000000000, 2496004862.236629, 1.132983, 2.2030377388
4861852.000000, 1947900.0000000000, 2495945377.072745, 1.076622, 2.3183116913
5003824.000000, 2004700.0000000000, 2496046291.215643, 1.046118, 2.3860092163
5060195.000000, 2027300.0000000000, 2496026735.066344, 1.034456, 2.4128890038
6000408.000000, 2404000.0000000000, 2496009983.361065, 0.872359, 2.8612174988
4777617.000000, 1914100.0000000000, 2496012225.066611, 1.095633, 2.2781453133
4676829.000000, 1873700.0000000000, 2496039387.308534, 1.119257, 2.2300858498
4745615.000000, 1901300.0000000000, 2495984326.513438, 1.103010, 2.2628855705
5077902.000000, 2034399.9999999998, 2496019465.198585, 1.030845, 2.4213323593
4683974.000000, 1876600.0000000002, 2495989555.579239, 1.117527, 2.2334928513
4996483.000000, 2001800.0000000000, 2495995104.406034, 1.047633, 2.3825087547
5267915.000000, 2110599.9999999995, 2495932436.274045, 0.993628, 2.5119376183
4688448.000000, 1878400.0000000002, 2495979557.069847, 1.116457, 2.2356262207
5022706.000000, 2012299.9999999998, 2496002584.107738, 1.042167, 2.3950128555
4959097.000000, 1986800.0000000000, 2496022246.829072, 1.055543, 2.3646817207
5206666.000000, 2086000.0000000002, 2496004793.863854, 1.005346, 2.4827318192
5612864.000000, 2248700.0000000005, 2496048383.510472, 0.932606, 2.6764221191
5257649.000000, 2106400.0000000000, 2496035415.875427, 0.995610, 2.5070424080
5554240.000000, 2225200.0000000000, 2496063275.211217, 0.942456, 2.6484680176
6091828.000000, 2440600.0000000000, 2496037040.072114, 0.859277, 2.9048099518
