Cycles,Time,CPU Frequency,GFLOPS, CPE
5291539.000000, 2119999.9999999995, 2496008962.264151, 0.989223, 2.5232024193
5121809.000000, 2051999.9999999998, 2496008284.600390, 1.022004, 2.4422688484
4802649.000000, 1924100.0000000002, 2496049581.622577, 1.089939, 2.2900815010
4691298.000000, 1879500.0000000005, 2496035115.722266, 1.115803, 2.2369852066
5739427.000000, 2299500.0000000000, 2495945640.356599, 0.912003, 2.7367720604
8344249.000000, 3343099.9999999995, 2495961532.709162, 0.627308, 3.9788479805
5239185.000000, 2099100.0000000000, 2495919679.862798, 0.999072, 2.4982380867
4859802.000000, 1947000.0000000002, 2496046224.961479, 1.077120, 2.3173341751
5270454.000000, 2111500.0000000000, 2496071039.545347, 0.993205, 2.5131483078
5931089.000000, 2376200.0000000000, 2496039474.791684, 0.882565, 2.8281636238
4969339.000000, 1990900.0000000000, 2496026420.211965, 1.053369, 2.3695654869
5484032.000000, 2197100.0000000000, 2496032042.237495, 0.954509, 2.6149902344
5572671.000000, 2232600.0000000000, 2496045417.898415, 0.939332, 2.6572566032
6699453.000000, 2684100.0000000005, 2495977422.599754, 0.781324, 3.1945481300
8414914.000000, 3371400.0000000000, 2495970220.086611, 0.622042, 4.0125436783
5836082.000000, 2338200.0000000000, 2495972115.302370, 0.896909, 2.7828607559
5569732.000000, 2231400.0000000000, 2496070628.305100, 0.939837, 2.6558551788
7426154.000000, 2975200.0000000000, 2496018418.929820, 0.704878, 3.5410661697
5503002.000000, 2204699.9999999995, 2496032113.212682, 0.951219, 2.6240358353
5429761.000000, 2175400.0000000000, 2495982807.759492, 0.964031, 2.5891118050
