Cycles,Time,CPU Frequency,GFLOPS, CPE
5802199.000000, 2324600.0000000005, 2495998881.528005, 0.902156, 2.7667040825
6609902.000000, 2648200.0000000005, 2495998036.402084, 0.791916, 3.1518468857
5584588.000000, 2237400.0000000000, 2496016805.220345, 0.937317, 2.6629390717
5413421.000000, 2168799.9999999995, 2496044356.326079, 0.966964, 2.5813202858
5826849.000000, 2334500.0000000000, 2495973013.493253, 0.898330, 2.7784581184
6616360.000000, 2650700.0000000000, 2496080280.680575, 0.791169, 3.1549263000
5715648.000000, 2289900.0000000000, 2496025153.936853, 0.915827, 2.7254333496
5917074.000000, 2370700.0000000000, 2495918505.082887, 0.884613, 2.8214807510
6276042.000000, 2514400.0000000005, 2496039611.835825, 0.834057, 2.9926500320
5555219.000000, 2225600.0000000000, 2496054547.088426, 0.942286, 2.6489348412
5555389.000000, 2225700.0000000000, 2496018780.608348, 0.942244, 2.6490159035
6002163.000000, 2404700.0000000000, 2496013224.102798, 0.872105, 2.8620543480
5775599.000000, 2313900.0000000000, 2496045205.065042, 0.906328, 2.7540202141
5735882.000000, 2298000.0000000005, 2496032201.914708, 0.912599, 2.7350816727
5715895.000000, 2290000.0000000000, 2496024017.467249, 0.915787, 2.7255511284
5130729.000000, 2055500.0000000002, 2496097786.426660, 1.020264, 2.4465222359
5768770.000000, 2311200.0000000000, 2496006403.599862, 0.907387, 2.7507638931
5024354.000000, 2013000.0000000002, 2495953303.527074, 1.041804, 2.3957986832
5352740.000000, 2144500.0000000000, 2496031709.023082, 0.977921, 2.5523853302
6232969.000000, 2497099.9999999995, 2496083056.345361, 0.839835, 2.9721112251
