Cycles,Time,CPU Frequency,GFLOPS, CPE
151764209.000000, 60802800.0000000000, 2496006910.865947, 0.551857, 4.5229258835
196950660.000000, 78906100.0000000149, 2496013109.252643, 0.425245, 5.8695870638
165846886.000000, 66444800.0000000000, 2496010011.317665, 0.504997, 4.9426223636
158310753.000000, 63425600.0000000000, 2496007180.066093, 0.529036, 4.7180280983
158528669.000000, 63512800.0000000000, 2496011339.446537, 0.528310, 4.7245225012
186720198.000000, 74807500.0000000000, 2496009063.262373, 0.448544, 5.5646955371
167605272.000000, 67149200.0000000000, 2496012938.352207, 0.499700, 4.9950263500
155791825.000000, 62416400.0000000075, 2496007860.113688, 0.537590, 4.6429581940
158755313.000000, 63603700.0000000000, 2496007512.141589, 0.527555, 4.7312770188
159912076.000000, 64067100.0000000075, 2496009277.772835, 0.523739, 4.7657512426
168885344.000000, 67662200.0000000000, 2496007283.239386, 0.495911, 5.0331754684
161030738.000000, 64515300.0000000075, 2496008512.709388, 0.520100, 4.7990899682
167391189.000000, 67063499.9999999925, 2496010333.489902, 0.500338, 4.9886461794
164727797.000000, 65996399.9999999925, 2496011858.222570, 0.508428, 4.9092709124
180165442.000000, 72181400.0000000000, 2496009248.920082, 0.464863, 5.3693485856
166082336.000000, 66539200.0000000149, 2496007406.160579, 0.504281, 4.9496393204
163684611.000000, 65578500.0000000000, 2496010293.007617, 0.511668, 4.8781815469
164349407.000000, 65844799.9999999925, 2496011940.198771, 0.509599, 4.8979940116
172692075.000000, 69187200.0000000149, 2496011906.826696, 0.484980, 5.1466248930
162382567.000000, 65056900.0000000000, 2496008371.133577, 0.515771, 4.8393776119
