Cycles,Time,CPU Frequency,GFLOPS, CPE
389795856.000000, 156167599.9999999702, 2496009774.114477, 0.214862, 11.6168217659
405373015.000000, 162408400.0000000000, 2496010150.952783, 0.206605, 12.0810572803
439401066.000000, 176041400.0000000000, 2496009836.322592, 0.190605, 13.0951722264
402364073.000000, 161202900.0000000298, 2496010140.016091, 0.208150, 11.9913838208
417363172.000000, 167212100.0000000000, 2496010587.750527, 0.200670, 12.4383918047
406875132.000000, 163010200.0000000000, 2496010261.934529, 0.205843, 12.1258238554
424031100.000000, 169883600.0000000000, 2496009620.705000, 0.197514, 12.6371115446
456188740.000000, 182767200.0000000000, 2496009896.742960, 0.183591, 13.5954838991
413858771.000000, 165808100.0000000000, 2496010574.875413, 0.202369, 12.3339525163
462598679.000000, 185335300.0000000000, 2496009551.337495, 0.181047, 13.7865149677
430753707.000000, 172576900.0000000000, 2496010225.006939, 0.194432, 12.8374608457
398099176.000000, 159494200.0000000298, 2496010362.759273, 0.210380, 11.8642799854
427282538.000000, 171186200.0000000000, 2496010414.390880, 0.196011, 12.7340119481
393502552.000000, 157652599.9999999702, 2496010544.703989, 0.212838, 11.7272899151
423440082.000000, 169646800.0000000000, 2496009839.266052, 0.197790, 12.6194978356
410800052.000000, 164582600.0000000000, 2496011437.418050, 0.203876, 12.2427955866
447365748.000000, 179232400.0000000000, 2496009359.914837, 0.187212, 13.3325382471
395279232.000000, 158364399.9999999702, 2496010669.064512, 0.211881, 11.7802391052
439301551.000000, 176001500.0000000298, 2496010266.957952, 0.190649, 13.0922064483
392948318.000000, 157430599.9999999702, 2496009784.628910, 0.213138, 11.7107724547
