Cycles,Time,CPU Frequency,GFLOPS, CPE
231136467.000000, 92602400.0000000000, 2496009466.277332, 0.362349, 6.8884035051
240803429.000000, 96475400.0000000149, 2496008609.448626, 0.347803, 7.1765014231
245278105.000000, 98267999.9999999851, 2496011977.449424, 0.341458, 7.3098571599
259221740.000000, 103854399.9999999851, 2496011146.374155, 0.323091, 7.7254098654
257509499.000000, 103168500.0000000000, 2496008946.529222, 0.325239, 7.6743811071
260129488.000000, 104218200.0000000000, 2496008259.593814, 0.321963, 7.7524628639
231857245.000000, 92891200.0000000000, 2496008717.725684, 0.361223, 6.9098843634
225371142.000000, 90292500.0000000000, 2496011761.774234, 0.371619, 6.7165834308
323015346.000000, 129412699.9999999851, 2496009634.294007, 0.259282, 9.6266074777
317755490.000000, 127305300.0000000000, 2496011477.919615, 0.263575, 9.4698515534
235319183.000000, 94278099.9999999851, 2496011088.471236, 0.355909, 7.0130581558
275892711.000000, 110533499.9999999851, 2496009906.498935, 0.303568, 8.2222435176
236958849.000000, 94935099.9999999851, 2496008841.829840, 0.353446, 7.0619240105
242956496.000000, 97337900.0000000149, 2496011276.183275, 0.344721, 7.2406678200
232654107.000000, 93210400.0000000000, 2496010176.975960, 0.359986, 6.9336327016
257865388.000000, 103311100.0000000000, 2496008541.192573, 0.324790, 7.6849874258
256404839.000000, 102725900.0000000000, 2496009662.606996, 0.326640, 7.6414596736
233656682.000000, 93612100.0000000149, 2496009404.767118, 0.358441, 6.9635117650
244366982.000000, 97903000.0000000000, 2496011174.325608, 0.342731, 7.2827035785
265988986.000000, 106565700.0000000000, 2496009372.621772, 0.314871, 7.9270895123
