Cycles,Time,CPU Frequency,GFLOPS, CPE
318105.000000, 127500.0000000000, 2494941176.470588, 1.028016, 2.4269485474
305546.000000, 122400.0000000000, 2496290849.673203, 1.070850, 2.3311309814
316203.000000, 126700.0000000000, 2495682715.074980, 1.034507, 2.4124374390
305083.000000, 122200.0000000000, 2496587561.374795, 1.072602, 2.3275985718
297411.000000, 119100.0000000000, 2497153652.392947, 1.100521, 2.2690658569
312957.000000, 125400.0000000000, 2495669856.459330, 1.045231, 2.3876724243
313205.000000, 125500.0000000000, 2495657370.517929, 1.044398, 2.3895645142
305489.000000, 122400.0000000000, 2495825163.398693, 1.070850, 2.3306961060
305350.000000, 122300.0000000000, 2496729354.047424, 1.071725, 2.3296356201
298769.000000, 119700.0000000000, 2495981620.718463, 1.095004, 2.2794265747
291843.000000, 116900.0000000000, 2496518391.787853, 1.121232, 2.2265853882
386324.000000, 154800.0000000000, 2495633074.935400, 0.846718, 2.9474182129
306967.000000, 123000.0000000000, 2495666666.666667, 1.065626, 2.3419723511
328219.000000, 131500.0000000000, 2495961977.186312, 0.996745, 2.5041122437
336324.000000, 134700.0000000000, 2496837416.481069, 0.973066, 2.5659484863
327956.000000, 131400.0000000000, 2495859969.558600, 0.997504, 2.5021057129
344780.000000, 138100.0000000000, 2496596669.080377, 0.949109, 2.6304626465
336731.000000, 134900.0000000000, 2496152705.707932, 0.971623, 2.5690536499
342700.000000, 137300.0000000000, 2495994173.343044, 0.954639, 2.6145935059
345166.000000, 138300.0000000000, 2495777295.733912, 0.947737, 2.6334075928
