Cycles,Time,CPU Frequency,GFLOPS, CPE
6933857.000000, 2777900.0000000000, 2496078692.537529, 0.754942, 3.3063206673
7091922.000000, 2841300.0000000000, 2496013092.598458, 0.738096, 3.3816919327
8910610.000000, 3569900.0000000000, 2496039104.736827, 0.587454, 4.2489099503
8486969.000000, 3400200.0000000000, 2496020528.204223, 0.616773, 4.0469021797
6420537.000000, 2572400.0000000000, 2495932592.131861, 0.815251, 3.0615506172
6680035.000000, 2676300.0000000000, 2495996338.228151, 0.783601, 3.1852889061
7711646.000000, 3089499.9999999995, 2496082213.950478, 0.678800, 3.6771993637
7550158.000000, 3024900.0000000005, 2496002512.479751, 0.693296, 3.6001958847
7052149.000000, 2825400.0000000000, 2495982515.749982, 0.742250, 3.3627266884
6586743.000000, 2638899.9999999995, 2496018416.764561, 0.794707, 3.1408038139
6418315.000000, 2571500.0000000000, 2495942057.165079, 0.815536, 3.0604910851
6514418.000000, 2609900.0000000000, 2496041227.633243, 0.803537, 3.1063165665
7399405.000000, 2964500.0000000000, 2496004385.225164, 0.707422, 3.5283112526
7483810.000000, 2998300.0000000000, 2496017743.387920, 0.699447, 3.5685586929
10808920.000000, 4330500.0000000009, 2495998152.638263, 0.484275, 5.1540946960
8337487.000000, 3340300.0000000000, 2496029398.557016, 0.627833, 3.9756236076
6883803.000000, 2758000.0000000000, 2495940174.039159, 0.760389, 3.2824530602
8797406.000000, 3524600.0000000005, 2496001248.368609, 0.595004, 4.1949300766
12651099.000000, 5068600.0000000009, 2495975022.688711, 0.413754, 6.0325140953
7667120.000000, 3071700.0000000005, 2496051046.651691, 0.682733, 3.6559677124
