Cycles,Time,CPU Frequency,GFLOPS, CPE
9585570.000000, 3840300.0000000000, 2496047183.813765, 0.546091, 4.5707559586
12002098.000000, 4808500.0000000000, 2496017053.135073, 0.436134, 5.7230463028
11090617.000000, 4443400.0000000000, 2495975379.214115, 0.471970, 5.2884182930
5453396.000000, 2184800.0000000005, 2496061882.094471, 0.959883, 2.6003818512
5426958.000000, 2174200.0000000000, 2496071198.601785, 0.964563, 2.5877752304
6483339.000000, 2597500.0000000000, 2495991915.303176, 0.807373, 3.0914969444
5289723.000000, 2119300.0000000000, 2495976501.675081, 0.989549, 2.5223364830
5287596.000000, 2118400.0000000000, 2496032854.984894, 0.989970, 2.5213222504
5394915.000000, 2161400.0000000000, 2496028037.383178, 0.970275, 2.5724959373
5352163.000000, 2144300.0000000000, 2495995429.743972, 0.978012, 2.5521101952
4928797.000000, 1974600.0000000002, 2496098956.750734, 1.062064, 2.3502335548
6055296.000000, 2425900.0000000000, 2496102889.649202, 0.864484, 2.8873901367
4899773.000000, 1962999.9999999998, 2496063678.043811, 1.068340, 2.3363938332
5049558.000000, 2023100.0000000000, 2495950768.622411, 1.036603, 2.4078168869
5522193.000000, 2212399.9999999995, 2496019255.107576, 0.947908, 2.6331868172
5689095.000000, 2279300.0000000000, 2495983415.961040, 0.920086, 2.7127718925
4974582.000000, 1993099.9999999995, 2495901861.421906, 1.052206, 2.3720655441
4919645.000000, 1971000.0000000005, 2496014713.343480, 1.064004, 2.3458695412
5058514.000000, 2026700.0000000000, 2495936251.048502, 1.034762, 2.4120874405
7838849.000000, 3140500.0000000000, 2496051265.722019, 0.667776, 3.7378544807
