Cycles,Time,CPU Frequency,GFLOPS, CPE
4625083.000000, 1853000.0000000000, 2495997301.672963, 1.131760, 2.2054114342
6386837.000000, 2558900.0000000000, 2495930673.336199, 0.819552, 3.0454812050
5908013.000000, 2367000.0000000000, 2495991972.961555, 0.885996, 2.8171601295
4921825.000000, 1971899.9999999998, 2495981033.520970, 1.063518, 2.3469090462
5191780.000000, 2079999.9999999998, 2496048076.923077, 1.008246, 2.4756336212
7517447.000000, 3011799.9999999995, 2495998074.241318, 0.696312, 3.5845980644
5115081.000000, 2049300.0000000000, 2496013760.796370, 1.023350, 2.4390606880
8824359.000000, 3535400.0000000000, 2496000169.712055, 0.593187, 4.2077822685
4996491.000000, 2001800.0000000002, 2495999100.809271, 1.047633, 2.3825125694
6146230.000000, 2462400.0000000000, 2496032326.185835, 0.851670, 2.9307508469
5029564.000000, 2015100.0000000000, 2495937670.587068, 1.040719, 2.3982830048
6357559.000000, 2547099.9999999995, 2495998979.231283, 0.823349, 3.0315203667
5416315.000000, 2170000.0000000005, 2495997695.852534, 0.966429, 2.5827002525
5462606.000000, 2188600.0000000000, 2495936214.931920, 0.958216, 2.6047735214
5537815.000000, 2218600.0000000000, 2496085369.151718, 0.945259, 2.6406359673
5871076.000000, 2352199.9999999995, 2495993537.964459, 0.891570, 2.7995471954
6055699.000000, 2426199.9999999995, 2495960349.517765, 0.864377, 2.8875823021
5066606.000000, 2029800.0000000000, 2496110946.891319, 1.033182, 2.4159460068
5497467.000000, 2202500.0000000000, 2496012258.796822, 0.952169, 2.6213965416
5268522.000000, 2110700.0000000000, 2496101767.186242, 0.993581, 2.5122270584
