Cycles,Time,CPU Frequency,GFLOPS, CPE
324352.000000, 129900.0000000000, 2496936104.695920, 1.009022, 2.4746093750
316918.000000, 126900.0000000000, 2497383766.745469, 1.032876, 2.4178924561
324330.000000, 129900.0000000000, 2496766743.648961, 1.009022, 2.4744415283
332440.000000, 133200.0000000000, 2495795795.795795, 0.984024, 2.5363159180
345674.000000, 138500.0000000000, 2495841155.234657, 0.946368, 2.6372833252
419404.000000, 168000.0000000000, 2496452380.952381, 0.780190, 3.1997985840
335727.000000, 134500.0000000000, 2496111524.163569, 0.974513, 2.5613937378
336773.000000, 135000.0000000000, 2494614814.814815, 0.970904, 2.5693740845
332605.000000, 133300.0000000000, 2495161290.322581, 0.983286, 2.5375747681
332294.000000, 133100.0000000000, 2496574004.507889, 0.984763, 2.5352020264
324439.000000, 130000.0000000000, 2495684615.384615, 1.008246, 2.4752731323
333814.000000, 133800.0000000000, 2494872944.693573, 0.979611, 2.5467987061
328697.000000, 131700.0000000000, 2495801063.022020, 0.995232, 2.5077590942
342122.000000, 137100.0000000000, 2495419401.896426, 0.956032, 2.6101837158
332580.000000, 133300.0000000000, 2494973743.435859, 0.983286, 2.5373840332
332256.000000, 133100.0000000000, 2496288504.883546, 0.984763, 2.5349121094
334260.000000, 133900.0000000000, 2496340552.651232, 0.978880, 2.5502014160
334902.000000, 134200.0000000000, 2495543964.232489, 0.976692, 2.5550994873
325705.000000, 130500.0000000000, 2495823754.789272, 1.004383, 2.4849319458
332562.000000, 133200.0000000000, 2496711711.711711, 0.984024, 2.5372467041
