Cycles,Time,CPU Frequency,GFLOPS, CPE
94580381.000000, 37892700.0000000000, 2496005325.564027, 0.885512, 2.8187150061
87255899.000000, 34958099.9999999925, 2496013770.771295, 0.959847, 2.6004284322
96290514.000000, 38577800.0000000000, 2496008429.718647, 0.869786, 2.8696809411
98593731.000000, 39500599.9999999925, 2496005908.771006, 0.849466, 2.9383221567
102199474.000000, 40945099.9999999925, 2496012318.934378, 0.819498, 3.0457816720
89709243.000000, 35941000.0000000000, 2496014106.452241, 0.933598, 2.6735437810
105612749.000000, 42312600.0000000000, 2496011802.630895, 0.793013, 3.1475051939
105683134.000000, 42340799.9999999925, 2496011742.810717, 0.792485, 3.1496028304
84910886.000000, 34018600.0000000000, 2496013533.772701, 0.986355, 2.5305415988
97544080.000000, 39079999.9999999925, 2496010235.414535, 0.858609, 2.9070401192
82488382.000000, 33048100.0000000000, 2496009815.995473, 1.015321, 2.4583453536
91414798.000000, 36624400.0000000000, 2496008071.121984, 0.916177, 2.7243732810
83292481.000000, 33370200.0000000037, 2496013838.694404, 1.005521, 2.4823093712
87045167.000000, 34873700.0000000075, 2496011808.325471, 0.962170, 2.5941481292
88409740.000000, 35420400.0000000000, 2496011902.745311, 0.947319, 2.6348155737
85349459.000000, 34194400.0000000000, 2496006919.261633, 0.981284, 2.5436120927
98181795.000000, 39335500.0000000000, 2496009838.441103, 0.853032, 2.9260455072
85663610.000000, 34320300.0000000000, 2496004114.183151, 0.977685, 2.5529745221
81313479.000000, 32577400.0000000037, 2496008858.902184, 1.029991, 2.4233305156
82548730.000000, 33072200.0000000037, 2496015686.891105, 1.014581, 2.4601438642
