Cycles,Time,CPU Frequency,GFLOPS, CPE
94085837.000000, 37694500.0000000000, 2496009683.110268, 0.890168, 2.8039764464
93769941.000000, 37567900.0000000000, 2496012313.703987, 0.893168, 2.7945620120
94737327.000000, 37955500.0000000000, 2496010512.310469, 0.884047, 2.8233923614
108404395.000000, 43431000.0000000000, 2496014252.492459, 0.772592, 3.2307027280
95452058.000000, 38241900.0000000075, 2496007206.754894, 0.877426, 2.8446930051
99168741.000000, 39730900.0000000000, 2496010435.202827, 0.844542, 2.9554587901
97180177.000000, 38934199.9999999925, 2496010628.188071, 0.861824, 2.8961949646
92244212.000000, 36956700.0000000075, 2496007814.550541, 0.907939, 2.7490917444
121462789.000000, 48662800.0000000000, 2496009045.924197, 0.689529, 3.6198731959
99883285.000000, 40017200.0000000000, 2496008841.198285, 0.838500, 2.9767538607
93501206.000000, 37460300.0000000000, 2496007933.732512, 0.895733, 2.7865530849
94595788.000000, 37898800.0000000075, 2496010111.138083, 0.885369, 2.8191741705
94222931.000000, 37749400.0000000000, 2496011353.822842, 0.888873, 2.8080621660
103186901.000000, 41340700.0000000000, 2496012428.430094, 0.811656, 3.0752092898
139139097.000000, 55744600.0000000000, 2496010322.076040, 0.601932, 4.1466682255
93277405.000000, 37370600.0000000000, 2496010366.437788, 0.897883, 2.7798832953
98195622.000000, 39341000.0000000000, 2496012353.524313, 0.852913, 2.9264575839
112459212.000000, 45055600.0000000000, 2496009641.420822, 0.744734, 3.3515456915
94482922.000000, 37853600.0000000075, 2496008886.869412, 0.886426, 2.8158105016
93459064.000000, 37443400.0000000000, 2496009016.275231, 0.896137, 2.7852971554
