Cycles,Time,CPU Frequency,GFLOPS, CPE
121770159.000000, 48785900.0000000075, 2496011327.043264, 0.687790, 3.6290335357
85418917.000000, 34222200.0000000000, 2496008935.720088, 0.980487, 2.5456821024
79197363.000000, 31729599.9999999963, 2496008868.690434, 1.057512, 2.3602653444
79928723.000000, 32022700.0000000000, 2496001992.336686, 1.047833, 2.3820615709
82657031.000000, 33115600.0000000075, 2496014899.322373, 1.013252, 2.4633714855
89696462.000000, 35936000.0000000000, 2496005732.413179, 0.933728, 2.6731628776
92146193.000000, 36917400.0000000000, 2496009821.926788, 0.908906, 2.7461705506
79881250.000000, 32003600.0000000000, 2496008261.570573, 1.048458, 2.3806467652
83757436.000000, 33556400.0000000000, 2496019716.060126, 0.999941, 2.4961661100
80651650.000000, 32312200.0000000000, 2496012342.087509, 1.038445, 2.4036064744
83433531.000000, 33426799.9999999963, 2496007126.018644, 1.003818, 2.4865129888
78613864.000000, 31495799.9999999963, 2496011023.692048, 1.065362, 2.3428757191
93821292.000000, 37588499.9999999925, 2496010535.137077, 0.892678, 2.7960923910
92698574.000000, 37138700.0000000000, 2496010199.603110, 0.903490, 2.7626327872
99126293.000000, 39713900.0000000075, 2496010036.788127, 0.844904, 2.9541937411
95202086.000000, 38141700.0000000000, 2496010560.620004, 0.879731, 2.8372432590
98602231.000000, 39503900.0000000000, 2496012570.910720, 0.849395, 2.9385754764
93348069.000000, 37398900.0000000000, 2496011085.887553, 0.897204, 2.7819892466
83318764.000000, 33380800.0000000037, 2496008603.748262, 1.005202, 2.4830926657
82518871.000000, 33060300.0000000037, 2496010955.738453, 1.014946, 2.4592539966
