Cycles,Time,CPU Frequency,GFLOPS, CPE
1952.000000, 700.0000000000, 2788571428.571429, 2.925714, 0.9531250000
1936.000000, 800.0000000000, 2420000000.000000, 2.560000, 0.9453125000
1927.000000, 800.0000000000, 2408750000.000000, 2.560000, 0.9409179688
1972.000000, 800.0000000000, 2465000000.000000, 2.560000, 0.9628906250
1908.000000, 800.0000000000, 2385000000.000000, 2.560000, 0.9316406250
1883.000000, 700.0000000000, 2690000000.000000, 2.925714, 0.9194335938
1856.000000, 700.0000000000, 2651428571.428572, 2.925714, 0.9062500000
1948.000000, 700.0000000000, 2782857142.857143, 2.925714, 0.9511718750
1976.000000, 700.0000000000, 2822857142.857143, 2.925714, 0.9648437500
1938.000000, 800.0000000000, 2422500000.000000, 2.560000, 0.9462890625
1960.000000, 800.0000000000, 2450000000.000000, 2.560000, 0.9570312500
1983.000000, 800.0000000000, 2478750000.000000, 2.560000, 0.9682617188
1974.000000, 800.0000000000, 2467500000.000000, 2.560000, 0.9638671875
1915.000000, 800.0000000000, 2393750000.000000, 2.560000, 0.9350585938
2261.000000, 900.0000000000, 2512222222.222222, 2.275556, 1.1040039062
2312.000000, 900.0000000000, 2568888888.888889, 2.275556, 1.1289062500
2661.000000, 1100.0000000000, 2419090909.090909, 1.861818, 1.2993164062
2718.000000, 1100.0000000000, 2470909090.909091, 1.861818, 1.3271484375
2296.000000, 900.0000000000, 2551111111.111111, 2.275556, 1.1210937500
2358.000000, 900.0000000000, 2620000000.000000, 2.275556, 1.1513671875
