Cycles,Time,CPU Frequency,GFLOPS, CPE
94911665.000000, 38025400.0000000000, 2496007011.103105, 0.882422, 2.8285880387
90744363.000000, 36355800.0000000000, 2496007872.196458, 0.922946, 2.7043927610
112842422.000000, 45209100.0000000000, 2496011245.523578, 0.742205, 3.3629662395
91217534.000000, 36545300.0000000000, 2496012729.407064, 0.918160, 2.7184943557
80873740.000000, 32401199.9999999963, 2496010641.581176, 1.035592, 2.4102252722
82394466.000000, 33010499.9999999963, 2496007815.695006, 1.016478, 2.4555464387
84639570.000000, 33909900.0000000000, 2496013553.564003, 0.989517, 2.5224557519
79083403.000000, 31683900.0000000037, 2496012264.904257, 1.059037, 2.3568690717
80235547.000000, 32145500.0000000000, 2496011790.141699, 1.043830, 2.3912056386
86146619.000000, 34513700.0000000000, 2496012279.181890, 0.972206, 2.5673693120
81782525.000000, 32765299.9999999963, 2496010260.855234, 1.024084, 2.4373091757
79569471.000000, 31878700.0000000037, 2496007396.788451, 1.052566, 2.3713550270
80803732.000000, 32373099.9999999963, 2496014654.141865, 1.036491, 2.4081388712
85808312.000000, 34378200.0000000000, 2496009447.847764, 0.976038, 2.5572869778
90147539.000000, 36116700.0000000075, 2496007082.596139, 0.929056, 2.6866060197
82383068.000000, 33005899.9999999963, 2496010349.664757, 1.016619, 2.4552067518
91928315.000000, 36830100.0000000000, 2496010464.266999, 0.911060, 2.7396772802
87808376.000000, 35179500.0000000000, 2496009778.422092, 0.953806, 2.6168935299
86959271.000000, 34839400.0000000000, 2496003691.223155, 0.963117, 2.5915882289
81380187.000000, 32604099.9999999963, 2496010839.127594, 1.029148, 2.4253185689
