Cycles,Time,CPU Frequency,GFLOPS, CPE
87986694.000000, 35250900.0000000000, 2496012697.548148, 0.951874, 2.6222078204
79499601.000000, 31850700.0000000000, 2496007968.427695, 1.053491, 2.3692727387
100447813.000000, 40243400.0000000000, 2496007121.664670, 0.833787, 2.9935781062
79418938.000000, 31818299.9999999963, 2496014494.803305, 1.054564, 2.3668687940
78388293.000000, 31405399.9999999963, 2496013201.551326, 1.068429, 2.3361531794
83968664.000000, 33641099.9999999925, 2496014220.700274, 0.997424, 2.5024611950
84247768.000000, 33753000.0000000000, 2496008295.558913, 0.994117, 2.5107791424
79868354.000000, 31998400.0000000075, 2496010863.043152, 1.048628, 2.3802624345
79255609.000000, 31752900.0000000000, 2496011671.374898, 1.056736, 2.3620012105
78264404.000000, 31355800.0000000037, 2496010435.071023, 1.070119, 2.3324609995
82910818.000000, 33217299.9999999963, 2496013161.816283, 1.010149, 2.4709349275
84859622.000000, 33998100.0000000075, 2496010718.246019, 0.986950, 2.5290138125
81583830.000000, 32685600.0000000000, 2496017512.298994, 1.026581, 2.4313876033
93132960.000000, 37312800.0000000000, 2496005660.255998, 0.899274, 2.7755784988
117222943.000000, 46964199.9999999925, 2496006383.585795, 0.714468, 3.4935159385
81584236.000000, 32685800.0000000037, 2496014660.800714, 1.026575, 2.4313997030
88689916.000000, 35532699.9999999925, 2496008352.869329, 0.944325, 2.6431654692
80743847.000000, 32349200.0000000037, 2496007536.507858, 1.037257, 2.4063541591
93528890.000000, 37471299.9999999925, 2496014016.060292, 0.895470, 2.7873781323
84355360.000000, 33796100.0000000000, 2496008711.064294, 0.992849, 2.5139856339
