Cycles,Time,CPU Frequency,GFLOPS, CPE
6185725.000000, 2478300.0000000000, 2495954888.431586, 0.846206, 2.9495835304
5702454.000000, 2284700.0000000005, 2495931194.467545, 0.917911, 2.7191419601
5957990.000000, 2387100.0000000005, 2495911356.876544, 0.878535, 2.8409910202
5697145.000000, 2282500.0000000000, 2496010952.902519, 0.918796, 2.7166104317
5910074.000000, 2367800.0000000000, 2496019089.450122, 0.885696, 2.8181428909
6576457.000000, 2634800.0000000005, 2495998557.765295, 0.795944, 3.1358990669
5813084.000000, 2329000.0000000000, 2495957063.117218, 0.900452, 2.7718944550
5878584.000000, 2355200.0000000000, 2496002038.043478, 0.890435, 2.8031272888
5942784.000000, 2380900.0000000000, 2496024192.532236, 0.880823, 2.8337402344
5689692.000000, 2279500.0000000000, 2496026321.561746, 0.920005, 2.7130565643
5804821.000000, 2325600.0000000000, 2496053061.575507, 0.901768, 2.7679543495
6016883.000000, 2410600.0000000000, 2496010536.795818, 0.869971, 2.8690733910
5635779.000000, 2257900.0000000000, 2496026839.098277, 0.928806, 2.6873488426
5939048.000000, 2379400.0000000000, 2496027569.975624, 0.881378, 2.8319587708
5880418.000000, 2355900.0000000000, 2496038881.107008, 0.890170, 2.8040018082
5740753.000000, 2299900.0000000000, 2496088090.786556, 0.911845, 2.7374043465
6206829.000000, 2486699.9999999995, 2496010375.196043, 0.843347, 2.9596467018
5662416.000000, 2268600.0000000000, 2495995768.315260, 0.924426, 2.7000503540
5947717.000000, 2382900.0000000000, 2495999412.480591, 0.880084, 2.8360924721
5426275.000000, 2174000.0000000005, 2495986660.533578, 0.964651, 2.5874495506
