Cycles,Time,CPU Frequency,GFLOPS, CPE
593197.000000, 237600.0000000000, 2496620370.370370, 0.551650, 4.5257339478
569542.000000, 228200.0000000000, 2495801928.133216, 0.574373, 4.3452606201
550083.000000, 220400.0000000000, 2495839382.940109, 0.594701, 4.1968002319
551269.000000, 220900.0000000000, 2495559076.505206, 0.593354, 4.2058486938
554688.000000, 222200.0000000000, 2496345634.563456, 0.589883, 4.2319335938
583789.000000, 233900.0000000000, 2495891406.584010, 0.560376, 4.4539566040
560849.000000, 224700.0000000000, 2495990209.167779, 0.583320, 4.2789382935
562205.000000, 225200.0000000000, 2496469804.618117, 0.582025, 4.2892837524
572368.000000, 229300.0000000000, 2496153510.684693, 0.571618, 4.3668212891
566073.000000, 226800.0000000000, 2495912698.412698, 0.577919, 4.3187942505
574110.000000, 230000.0000000000, 2496130434.782609, 0.569878, 4.3801116943
572681.000000, 229400.0000000000, 2496429816.913688, 0.571369, 4.3692092896
576627.000000, 231000.0000000000, 2496220779.220779, 0.567411, 4.3993148804
576542.000000, 231000.0000000000, 2495852813.852814, 0.567411, 4.3986663818
584559.000000, 234200.0000000000, 2495982066.609735, 0.559658, 4.4598312378
573397.000000, 229700.0000000000, 2496286460.600784, 0.570623, 4.3746719360
578001.000000, 231500.0000000000, 2496764578.833694, 0.566186, 4.4097976685
589953.000000, 236300.0000000000, 2496627168.853153, 0.554685, 4.5009841919
568722.000000, 227800.0000000000, 2496584723.441616, 0.575382, 4.3390045166
578264.000000, 231700.0000000000, 2495744497.194648, 0.565697, 4.4118041992
