Cycles,Time,CPU Frequency,GFLOPS, CPE
5461454.000000, 2188100.0000000000, 2495980074.036836, 0.958435, 2.6042242050
5560455.000000, 2227699.9999999995, 2496051981.864704, 0.941398, 2.6514315605
6631238.000000, 2656700.0000000000, 2496043211.502992, 0.789382, 3.1620206833
5614119.000000, 2249300.0000000000, 2495940514.826835, 0.932358, 2.6770205498
5847664.000000, 2342800.0000000000, 2496015024.756701, 0.895148, 2.7883834839
5747339.000000, 2302600.0000000000, 2496021454.008512, 0.910776, 2.7405447960
5729941.000000, 2295600.0000000000, 2496053755.009583, 0.913553, 2.7322487831
5983810.000000, 2397300.0000000000, 2496062236.682935, 0.874797, 2.8533029556
6094849.000000, 2441800.0000000005, 2496047587.845032, 0.858855, 2.9062504768
5410145.000000, 2167600.0000000000, 2495914836.685735, 0.967500, 2.5797581673
5760564.000000, 2307899.9999999995, 2496019758.221760, 0.908684, 2.7468509674
6131923.000000, 2456700.0000000005, 2495999918.589978, 0.853646, 2.9239287376
6262241.000000, 2509099.9999999995, 2495811645.609980, 0.835818, 2.9860692024
7469303.000000, 2992500.0000000000, 2496007685.881370, 0.700803, 3.5616412163
5588206.000000, 2238900.0000000000, 2495960516.324981, 0.936689, 2.6646642685
5555208.000000, 2225600.0000000000, 2496049604.601007, 0.942286, 2.6489295959
5609679.000000, 2247400.0000000000, 2496075020.023138, 0.933146, 2.6749033928
5859911.000000, 2347700.0000000000, 2496022064.147890, 0.893279, 2.7942233086
6057740.000000, 2426900.0000000000, 2496081420.742511, 0.864128, 2.8885555267
5800813.000000, 2324000.0000000000, 2496046901.893287, 0.902389, 2.7660431862
