Cycles,Time,CPU Frequency,GFLOPS, CPE
10704880.000000, 4288799.9999999991, 2496008207.423988, 0.488983, 5.1044845581
10748028.000000, 4306100.0000000009, 2496000557.348877, 0.487019, 5.1250591278
10635145.000000, 4260900.0000000000, 2495985589.898848, 0.492185, 5.0712323189
13717406.000000, 5495700.0000000000, 2496025256.109322, 0.381599, 6.5409688950
11067406.000000, 4434100.0000000000, 2495975733.519767, 0.472960, 5.2773504257
12443791.000000, 4985399.9999999991, 2496046656.236210, 0.420659, 5.9336619377
10347004.000000, 4145399.9999999995, 2496020649.394510, 0.505899, 4.9338359833
11396204.000000, 4565800.0000000000, 2495992816.154891, 0.459318, 5.4341335297
12080443.000000, 4839900.0000000009, 2496010867.993140, 0.433305, 5.7604041100
10243823.000000, 4104100.0000000000, 2495997417.216929, 0.510989, 4.8846354485
8966799.000000, 3592500.0000000005, 2495977453.027140, 0.583758, 4.2757029533
13566271.000000, 5435200.0000000000, 2496002171.033265, 0.385846, 6.4689021111
11868992.000000, 4755199.9999999991, 2496002691.790040, 0.441023, 5.6595764160
11486936.000000, 4602100.0000000000, 2496020512.374785, 0.455695, 5.4773979187
10607738.000000, 4249900.0000000009, 2495997082.284289, 0.493459, 5.0581636429
11933273.000000, 4780900.0000000009, 2496030663.682570, 0.438652, 5.6902279854
13103474.000000, 5249800.0000000000, 2495994895.043621, 0.399473, 6.2482233047
14121437.000000, 5657599.9999999991, 2496011913.178733, 0.370679, 6.7336258888
9859352.000000, 3949600.0000000000, 2496291270.002026, 0.530978, 4.7013053894
10534967.000000, 4220700.0000000000, 2496023645.366882, 0.496873, 5.0234637260
