Cycles,Time,CPU Frequency,GFLOPS, CPE
5361628.000000, 2148000.0000000000, 2496102420.856611, 0.976328, 2.5566234589
5247493.000000, 2102300.0000000000, 2496072396.898635, 0.997551, 2.5021996498
4732646.000000, 1896099.9999999998, 2495989662.992458, 1.106034, 2.2567014694
4675078.000000, 1873000.0000000002, 2496037373.198078, 1.119675, 2.2292509079
5135305.000000, 2057400.0000000000, 2496016817.342277, 1.019321, 2.4487042427
5272067.000000, 2112200.0000000000, 2496007480.352240, 0.992876, 2.5139174461
5270079.000000, 2111400.0000000000, 2496011651.037227, 0.993252, 2.5129694939
5750949.000000, 2304100.0000000000, 2495963282.843626, 0.910183, 2.7422661781
5362784.000000, 2148500.0000000000, 2496059576.448685, 0.976101, 2.5571746826
5020192.000000, 2011299.9999999998, 2495993635.956844, 1.042685, 2.3938140869
4727818.000000, 1894200.0000000000, 2495944462.042023, 1.107144, 2.2543992996
5194485.000000, 2081099.9999999998, 2496028542.597665, 1.007713, 2.4769234657
5133785.000000, 2056800.0000000002, 2496005931.544146, 1.019619, 2.4479794502
5079565.000000, 2035100.0000000000, 2495978084.615006, 1.030491, 2.4221253395
5451601.000000, 2184099.9999999995, 2496040016.482762, 0.960190, 2.5995259285
4933084.000000, 1976399.9999999998, 2495994737.907306, 1.061097, 2.3522777557
5816525.000000, 2330300.0000000000, 2496041282.238338, 0.899949, 2.7735352516
5275321.000000, 2113500.0000000000, 2496011828.720132, 0.992265, 2.5154690742
5112323.000000, 2048100.0000000005, 2496129583.516429, 1.023950, 2.4377455711
5006250.000000, 2005699.9999999998, 2496011367.602334, 1.045596, 2.3871660233
