Cycles,Time,CPU Frequency,GFLOPS, CPE
9081593.000000, 3638499.9999999995, 2495971691.631167, 0.576378, 4.3304409981
9975671.000000, 3996700.0000000000, 2495976930.968049, 0.524721, 4.7567706108
8163622.000000, 3270699.9999999995, 2495986180.328370, 0.641194, 3.8927183151
9746297.000000, 3904699.9999999995, 2496042461.648782, 0.537084, 4.6473965645
8513119.000000, 3410700.0000000000, 2496003459.700355, 0.614874, 4.0593714714
8349749.000000, 3345200.0000000000, 2496038801.865359, 0.626914, 3.9814705849
9602919.000000, 3847300.0000000005, 2496015127.492007, 0.545097, 4.5790286064
9133343.000000, 3659200.0000000000, 2495994479.667687, 0.573118, 4.3551173210
9225212.000000, 3696000.0000000005, 2495998917.748918, 0.567411, 4.3989238739
9481348.000000, 3798600.0000000000, 2496011162.007055, 0.552086, 4.5210590363
8018434.000000, 3212500.0000000000, 2496010583.657588, 0.652810, 3.8234872818
8160628.000000, 3269499.9999999995, 2495986542.284753, 0.641429, 3.8912906647
8232784.000000, 3298399.9999999995, 2495993208.828523, 0.635809, 3.9256973267
8011938.000000, 3209900.0000000000, 2496008598.398704, 0.653339, 3.8203897476
8310087.000000, 3329400.0000000005, 2495971346.188502, 0.629889, 3.9625582695
8872626.000000, 3554699.9999999995, 2496026668.917208, 0.589966, 4.2307977676
9030735.000000, 3617999.9999999995, 2496057213.930348, 0.579644, 4.3061900139
8637377.000000, 3460500.0000000005, 2495991041.756971, 0.606026, 4.1186223030
9724510.000000, 3896000.0000000005, 2496024127.310061, 0.538283, 4.6370077133
11152786.000000, 4468200.0000000009, 2496035540.038494, 0.469351, 5.3180627823
