Cycles,Time,CPU Frequency,GFLOPS, CPE
92231146.000000, 36951400.0000000075, 2496012221.458456, 0.908069, 2.7487023473
92870541.000000, 37207600.0000000000, 2496009981.831669, 0.901817, 2.7677578032
110343135.000000, 44207900.0000000000, 2496004899.576772, 0.759014, 3.2884816825
97293865.000000, 38979800.0000000000, 2496007290.955828, 0.860816, 2.8995831311
90707510.000000, 36340999.9999999925, 2496010291.406401, 0.923322, 2.7032944560
92749174.000000, 37159000.0000000000, 2496008342.528055, 0.902996, 2.7641407847
93576690.000000, 37490500.0000000075, 2496010722.716421, 0.895012, 2.7888026834
96776907.000000, 38772700.0000000000, 2496006391.094765, 0.865414, 2.8841765821
118549500.000000, 47495600.0000000000, 2496010156.730308, 0.706475, 3.5330504179
101708607.000000, 40748500.0000000075, 2496008613.814005, 0.823452, 3.0311526954
99043152.000000, 39680600.0000000000, 2496009435.341199, 0.845613, 2.9517159462
103536871.000000, 41480999.9999999925, 2496007111.689690, 0.808911, 3.0856392086
100527464.000000, 40275300.0000000000, 2496007826.136615, 0.833127, 2.9959518909
96378434.000000, 38612999.9999999925, 2496009996.633258, 0.868993, 2.8723011613
95572139.000000, 38289900.0000000075, 2496014327.538071, 0.876326, 2.8482716978
97371960.000000, 39011100.0000000000, 2496006521.220883, 0.860125, 2.9019105434
93493527.000000, 37457100.0000000000, 2496016162.489888, 0.895810, 2.7863242328
95357504.000000, 38204000.0000000000, 2496008376.086274, 0.878296, 2.8418750763
94853625.000000, 38002100.0000000000, 2496010088.916139, 0.882963, 2.8268583119
91565760.000000, 36684900.0000000000, 2496006803.889338, 0.914666, 2.7288722992
