Cycles,Time,CPU Frequency,GFLOPS, CPE
14807427.000000, 5932400.0000000000, 2496026397.410829, 0.353508, 7.0607314110
16431454.000000, 6583100.0000000000, 2496005529.309900, 0.318566, 7.8351278305
15437318.000000, 6184800.0000000000, 2496009248.480145, 0.339082, 7.3610868454
14610844.000000, 5853700.0000000009, 2496001503.322685, 0.358261, 6.9669933319
14721314.000000, 5897900.0000000000, 2496026382.271656, 0.355576, 7.0196695328
14874502.000000, 5959400.0000000000, 2495973084.538712, 0.351907, 7.0927152634
18122847.000000, 7260700.0000000000, 2496019254.341868, 0.288836, 8.6416468620
14831158.000000, 5942000.0000000000, 2495987546.280714, 0.352937, 7.0720472336
15788435.000000, 6325600.0000000000, 2495958486.151511, 0.331534, 7.5285124779
18131514.000000, 7264200.0000000009, 2496009746.427686, 0.288697, 8.6457796097
15065747.000000, 6035900.0000000000, 2496023293.957819, 0.347446, 7.1839079857
14926600.000000, 5980200.0000000000, 2496003478.144544, 0.350683, 7.1175575256
19074046.000000, 7641800.0000000000, 2496014813.263891, 0.274432, 9.0952138901
17234144.000000, 6904700.0000000000, 2496001853.809724, 0.303728, 8.2178802490
14781301.000000, 5921900.0000000000, 2496040291.122782, 0.354135, 7.0482735634
16951608.000000, 6791500.0000000000, 2496003533.829051, 0.308791, 8.0831565857
21071704.000000, 8442200.0000000019, 2495996778.091019, 0.248413, 10.0477714539
16600573.000000, 6650900.0000000000, 2495988963.899622, 0.315319, 7.9157700539
16621743.000000, 6659400.0000000009, 2495982070.456798, 0.314916, 7.9258646965
16203159.000000, 6491700.0000000009, 2495980867.877443, 0.323051, 7.7262682915
