Cycles,Time,CPU Frequency,GFLOPS, CPE
6763805.000000, 2709900.0000000000, 2495961105.575851, 0.773885, 3.2252335548
6838697.000000, 2739700.0000000000, 2496148118.407125, 0.765468, 3.2609448433
6033528.000000, 2417200.0000000000, 2496081416.514976, 0.867596, 2.8770103455
5991665.000000, 2400500.0000000000, 2496007081.857946, 0.873631, 2.8570485115
6928969.000000, 2776000.0000000000, 2496026296.829971, 0.755458, 3.3039898872
6039657.000000, 2419800.0000000000, 2495932308.455244, 0.866663, 2.8799328804
6182995.000000, 2477099.9999999995, 2496061927.253644, 0.846616, 2.9482817650
5672966.000000, 2272800.0000000000, 2496025167.194650, 0.922717, 2.7050809860
6672343.000000, 2673200.0000000005, 2496013392.189137, 0.784510, 3.1816210747
6589974.000000, 2640200.0000000000, 2496013180.819635, 0.794316, 3.1423444748
6426375.000000, 2574599.9999999995, 2496067350.268003, 0.814554, 3.0643343925
6202314.000000, 2484900.0000000000, 2496001448.750453, 0.843958, 2.9574937820
6167428.000000, 2470900.0000000000, 2496024930.187381, 0.848740, 2.9408588409
6260636.000000, 2508300.0000000000, 2495967786.947335, 0.836085, 2.9853038788
6384737.000000, 2558000.0000000000, 2495987881.157154, 0.819841, 3.0444798470
6913394.000000, 2769700.0000000000, 2496080441.925118, 0.757177, 3.2965631485
6358290.000000, 2547400.0000000000, 2495991991.834812, 0.823252, 3.0318689346
7233123.000000, 2897799.9999999995, 2496073918.144800, 0.723705, 3.4490218163
5983315.000000, 2397100.0000000005, 2496063993.992741, 0.874870, 2.8530669212
6628934.000000, 2655799.9999999995, 2496021537.766398, 0.789650, 3.1609220505
