Cycles,Time,CPU Frequency,GFLOPS, CPE
361496.000000, 144800.0000000000, 2496519337.016575, 0.905193, 2.7579956055
424323.000000, 170000.0000000000, 2496017647.058824, 0.771012, 3.2373275757
360435.000000, 144400.0000000000, 2496087257.617728, 0.907701, 2.7499008179
388176.000000, 155500.0000000000, 2496308681.672026, 0.842907, 2.9615478516
347851.000000, 139400.0000000000, 2495344332.855093, 0.940258, 2.6538925171
413654.000000, 165700.0000000000, 2496403138.201569, 0.791020, 3.1559295654
363104.000000, 145500.0000000000, 2495560137.457045, 0.900838, 2.7702636719
441084.000000, 176700.0000000000, 2496230899.830221, 0.741777, 3.3652038574
372060.000000, 149100.0000000000, 2495372233.400403, 0.879088, 2.8385925293
411477.000000, 164800.0000000000, 2496826456.310680, 0.795340, 3.1393203735
383535.000000, 153700.0000000000, 2495348080.676643, 0.852778, 2.9261398315
379947.000000, 152200.0000000000, 2496366622.864652, 0.861183, 2.8987655640
357538.000000, 143300.0000000000, 2495031402.651780, 0.914669, 2.7277984619
333645.000000, 133700.0000000000, 2495474943.904263, 0.980344, 2.5455093384
350265.000000, 140300.0000000000, 2496543121.881682, 0.934227, 2.6723098755
380650.000000, 152500.0000000000, 2496065573.770492, 0.859489, 2.9041290283
614362.000000, 246100.0000000000, 2496391710.686713, 0.532597, 4.6872100830
390225.000000, 156400.0000000000, 2495044757.033248, 0.838056, 2.9771804810
416784.000000, 167000.0000000000, 2495712574.850299, 0.784862, 3.1798095703
427692.000000, 171300.0000000000, 2496742556.917688, 0.765161, 3.2630310059
