Cycles,Time,CPU Frequency,GFLOPS, CPE
5553269.000000, 2224800.0000000000, 2496075602.301331, 0.942625, 2.6480050087
5532562.000000, 2216600.0000000000, 2495967698.276640, 0.946112, 2.6381311417
5536867.000000, 2218300.0000000000, 2495995582.202588, 0.945387, 2.6401839256
5339340.000000, 2139100.0000000005, 2496068439.998130, 0.980390, 2.5459957123
6162602.000000, 2469000.0000000000, 2495991089.509923, 0.849393, 2.9385576248
6355934.000000, 2546500.0000000000, 2495948949.538582, 0.823543, 3.0307455063
5083286.000000, 2036500.0000000002, 2496089369.015468, 1.029782, 2.4238996506
5816238.000000, 2330200.0000000000, 2496025233.885503, 0.899988, 2.7733983994
5159602.000000, 2067199.9999999998, 2495937500.000000, 1.014489, 2.4602899551
7036709.000000, 2819199.9999999995, 2495994963.110102, 0.743882, 3.3553643227
5560020.000000, 2227600.0000000005, 2495968755.611420, 0.941440, 2.6512241364
8732348.000000, 3498500.0000000000, 2496026296.984422, 0.599443, 4.1639080048
5982992.000000, 2397000.0000000000, 2496033375.052149, 0.874907, 2.8529129028
6417139.000000, 2571000.0000000000, 2495970050.563983, 0.815695, 3.0599303246
5946666.000000, 2382500.0000000000, 2495977334.732424, 0.880232, 2.8355913162
7322902.000000, 2933800.0000000000, 2496046765.287341, 0.714824, 3.4918317795
5941575.000000, 2380400.0000000000, 2496040581.414888, 0.881008, 2.8331637383
5198413.000000, 2082699.9999999998, 2495997023.095021, 1.006939, 2.4787964821
7833723.000000, 3138500.0000000000, 2496008602.835750, 0.668202, 3.7354102135
5540280.000000, 2219699.9999999995, 2495958913.366672, 0.944791, 2.6418113708
