Cycles,Time,CPU Frequency,GFLOPS, CPE
6148226.000000, 2463200.0000000000, 2496031990.906138, 0.851393, 2.9317026138
6377458.000000, 2555100.0000000000, 2495971977.613401, 0.820771, 3.0410089493
7100929.000000, 2844900.0000000000, 2496020598.263559, 0.737162, 3.3859868050
7082346.000000, 2837500.0000000000, 2495980969.162995, 0.739084, 3.3771257401
5689617.000000, 2279499.9999999995, 2495993419.609564, 0.920005, 2.7130208015
6239002.000000, 2499600.0000000000, 2496000160.025604, 0.838995, 2.9749879837
8481385.000000, 3398000.0000000005, 2495993231.312537, 0.617172, 4.0442395210
6059249.000000, 2427599.9999999995, 2495983275.663207, 0.863879, 2.8892750740
7191037.000000, 2881000.0000000000, 2496021173.203749, 0.727925, 3.4289536476
5594741.000000, 2241499.9999999995, 2495980816.417578, 0.935602, 2.6677803993
5712371.000000, 2288600.0000000000, 2496011098.488159, 0.916347, 2.7238707542
7237187.000000, 2899500.0000000005, 2496012071.046732, 0.723281, 3.4509596825
6250983.000000, 2504400.0000000000, 2496000239.578342, 0.837387, 2.9807009697
6418169.000000, 2571300.0000000000, 2496079415.081865, 0.815600, 3.0604214668
6908033.000000, 2767700.0000000005, 2495947176.355819, 0.757724, 3.2940068245
9695120.000000, 3884200.0000000005, 2496040368.673086, 0.539919, 4.6229934692
14070003.000000, 5636999.9999999991, 2496009047.365620, 0.372033, 6.7091002464
10155884.000000, 4068800.0000000000, 2496039127.015336, 0.515423, 4.8427028656
12411724.000000, 4972599.9999999991, 2496023006.073282, 0.421742, 5.9183712006
12574685.000000, 5037899.9999999991, 2496017189.702059, 0.416275, 5.9960770607
