Cycles,Time,CPU Frequency,GFLOPS, CPE
314959.000000, 126200.0000000000, 2495713153.724247, 1.038605, 2.4029464722
312803.000000, 125400.0000000000, 2494441786.283891, 1.045231, 2.3864974976
337385.000000, 135100.0000000000, 2497298297.557365, 0.970185, 2.5740432739
308768.000000, 123700.0000000000, 2496103476.151980, 1.059596, 2.3557128906
335849.000000, 134500.0000000000, 2497018587.360595, 0.974513, 2.5623245239
324269.000000, 129900.0000000000, 2496297151.655119, 1.009022, 2.4739761353
333364.000000, 133600.0000000000, 2495239520.958084, 0.981078, 2.5433654785
331188.000000, 132700.0000000000, 2495764883.195177, 0.987732, 2.5267639160
334220.000000, 133900.0000000000, 2496041822.255414, 0.978880, 2.5498962402
343637.000000, 137600.0000000000, 2497361918.604651, 0.952558, 2.6217422485
334592.000000, 134100.0000000000, 2495093214.019388, 0.977420, 2.5527343750
343791.000000, 137700.0000000000, 2496666666.666667, 0.951866, 2.6229171753
333425.000000, 133500.0000000000, 2497565543.071161, 0.981813, 2.5438308716
344323.000000, 137900.0000000000, 2496903553.299492, 0.950486, 2.6269760132
345928.000000, 138500.0000000000, 2497675090.252707, 0.946368, 2.6392211914
337789.000000, 135400.0000000000, 2494748892.171344, 0.968035, 2.5771255493
334725.000000, 134100.0000000000, 2496085011.185682, 0.977420, 2.5537490845
340633.000000, 136400.0000000000, 2497309384.164223, 0.960938, 2.5988235474
334661.000000, 134100.0000000000, 2495607755.406413, 0.977420, 2.5532608032
344802.000000, 138200.0000000000, 2494949348.769899, 0.948423, 2.6306304932
