Cycles,Time,CPU Frequency,GFLOPS, CPE
5411130.000000, 2167900.0000000000, 2496023801.835878, 0.967366, 2.5802278519
5430412.000000, 2175600.0000000000, 2496052583.195440, 0.963942, 2.5894222260
5690965.000000, 2280000.0000000000, 2496037280.701755, 0.919804, 2.7136635780
5574091.000000, 2233200.0000000000, 2496010657.352678, 0.939079, 2.6579337120
4708716.000000, 1886500.0000000002, 2496006360.985953, 1.111663, 2.2452907562
4829786.000000, 1935000.0000000002, 2496013436.692506, 1.083799, 2.3030214310
4758157.000000, 1906300.0000000000, 2496016891.360227, 1.100116, 2.2688660622
4934987.000000, 1977200.0000000005, 2495947299.211005, 1.060668, 2.3531851768
5211131.000000, 2087799.9999999998, 2495991474.279146, 1.004479, 2.4848608971
5321536.000000, 2132000.0000000005, 2496030018.761726, 0.983655, 2.5375061035
4798042.000000, 1922300.0000000002, 2495990220.048900, 1.090960, 2.2878847122
4918334.000000, 1970400.0000000005, 2496109419.407227, 1.064328, 2.3452444077
5056681.000000, 2025900.0000000002, 2496017078.829162, 1.035171, 2.4112133980
5030340.000000, 2015300.0000000000, 2496075026.050712, 1.040615, 2.3986530304
5059129.000000, 2026899.9999999998, 2495993388.919039, 1.034660, 2.4123806953
5222419.000000, 2092300.0000000002, 2496018257.420064, 1.002319, 2.4902434349
4990940.000000, 1999600.0000000000, 2495969193.838768, 1.048786, 2.3798656464
5460817.000000, 2187800.0000000005, 2496031172.867721, 0.958567, 2.6039204597
5030474.000000, 2015400.0000000000, 2496017663.987298, 1.040564, 2.3987169266
4957989.000000, 1986400.0000000000, 2495967076.117599, 1.055755, 2.3641533852
