Cycles,Time,CPU Frequency,GFLOPS, CPE
5042153.000000, 2020100.0000000000, 2495991782.585021, 1.038143, 2.4042859077
5013154.000000, 2008400.0000000000, 2496093407.687712, 1.044190, 2.3904581070
5015544.000000, 2009400.0000000000, 2496040609.137056, 1.043671, 2.3915977478
5076218.000000, 2033700.0000000000, 2496050548.261789, 1.031200, 2.4205293655
5416503.000000, 2170100.0000000000, 2495969310.170038, 0.966385, 2.5827898979
5082839.000000, 2036300.0000000000, 2496115012.522713, 1.029884, 2.4236865044
5066295.000000, 2029799.9999999998, 2495957729.825599, 1.033182, 2.4157977104
4631053.000000, 1855400.0000000000, 2495986310.229600, 1.130296, 2.2082581520
4829073.000000, 1934699.9999999998, 2496031942.936890, 1.083968, 2.3026814461
4889591.000000, 1958900.0000000000, 2496090152.636684, 1.070576, 2.3315386772
5178812.000000, 2074800.0000000000, 2496053595.527280, 1.010773, 2.4694499969
4925830.000000, 1973500.0000000000, 2495986825.437041, 1.062656, 2.3488187790
4970500.000000, 1991399.9999999998, 2495982725.720599, 1.053104, 2.3701190948
5436864.000000, 2178200.0000000000, 2496035258.470297, 0.962791, 2.5924987793
5214889.000000, 2089300.0000000000, 2495998181.209017, 1.003758, 2.4866528511
5583616.000000, 2237000.0000000000, 2496028609.745194, 0.937484, 2.6624755859
5327006.000000, 2134200.0000000000, 2496020054.352919, 0.982641, 2.5401144028
5503658.000000, 2205000.0000000000, 2495990022.675737, 0.951089, 2.6243486404
5319263.000000, 2131099.9999999995, 2496017549.622261, 0.984070, 2.5364222527
4895079.000000, 1961200.0000000002, 2495961146.236998, 1.069321, 2.3341555595
