Cycles,Time,CPU Frequency,GFLOPS, CPE
1676.000000, 700.0000000000, 2394285714.285715, 2.925714, 0.8183593750
1712.000000, 700.0000000000, 2445714285.714286, 2.925714, 0.8359375000
1608.000000, 600.0000000000, 2680000000.000000, 3.413333, 0.7851562500
1788.000000, 700.0000000000, 2554285714.285715, 2.925714, 0.8730468750
1765.000000, 700.0000000000, 2521428571.428572, 2.925714, 0.8618164062
1712.000000, 700.0000000000, 2445714285.714286, 2.925714, 0.8359375000
1743.000000, 700.0000000000, 2490000000.000000, 2.925714, 0.8510742188
1727.000000, 700.0000000000, 2467142857.142857, 2.925714, 0.8432617188
1716.000000, 700.0000000000, 2451428571.428572, 2.925714, 0.8378906250
1861.000000, 800.0000000000, 2326250000.000000, 2.560000, 0.9086914062
1740.000000, 700.0000000000, 2485714285.714286, 2.925714, 0.8496093750
1740.000000, 700.0000000000, 2485714285.714286, 2.925714, 0.8496093750
2094.000000, 900.0000000000, 2326666666.666667, 2.275556, 1.0224609375
1755.000000, 700.0000000000, 2507142857.142857, 2.925714, 0.8569335938
1731.000000, 700.0000000000, 2472857142.857143, 2.925714, 0.8452148438
1897.000000, 700.0000000000, 2710000000.000000, 2.925714, 0.9262695312
1720.000000, 700.0000000000, 2457142857.142857, 2.925714, 0.8398437500
1718.000000, 700.0000000000, 2454285714.285715, 2.925714, 0.8388671875
1696.000000, 700.0000000000, 2422857142.857143, 2.925714, 0.8281250000
1773.000000, 700.0000000000, 2532857142.857143, 2.925714, 0.8657226562
