Cycles,Time,CPU Frequency,GFLOPS, CPE
853780267.000000, 342057999.9999999404, 2496010229.259366, 0.098096, 25.4446347654
842145136.000000, 337396400.0000000000, 2496011030.348872, 0.099451, 25.0978808403
850002720.000000, 340544599.9999999404, 2496009979.309612, 0.098532, 25.3320550919
853065708.000000, 341771700.0000000000, 2496010371.835936, 0.098178, 25.4233392477
855374175.000000, 342696600.0000000596, 2496010100.479549, 0.097913, 25.4921369255
854355296.000000, 342288300.0000000596, 2496010807.263935, 0.098030, 25.4617719650
859625829.000000, 344400000.0000000000, 2496009956.445993, 0.097429, 25.6188460886
845697785.000000, 338819800.0000000000, 2496010519.456065, 0.099033, 25.2037580311
855136983.000000, 342601499.9999999404, 2496010621.669783, 0.097940, 25.4850680530
853669842.000000, 342013800.0000000000, 2496009932.932531, 0.098108, 25.4413438439
899080166.000000, 360206900.0000000000, 2496010392.915849, 0.093153, 26.7946769595
846767290.000000, 339248299.9999999404, 2496010414.790583, 0.098908, 25.2356317639
853070248.000000, 341773500.0000000596, 2496010509.884470, 0.098177, 25.4234745502
867262439.000000, 347459499.9999999404, 2496010150.823334, 0.096571, 25.8464348018
859059911.000000, 344173199.9999999404, 2496010470.890819, 0.097493, 25.6019804180
896200382.000000, 359053200.0000000000, 2496010011.886818, 0.093453, 26.7088527083
881134165.000000, 353017000.0000000000, 2496010574.561565, 0.095050, 26.2598444521
878789021.000000, 352077500.0000000000, 2496010171.056088, 0.095304, 26.1899537146
883065762.000000, 353790900.0000000000, 2496010389.187511, 0.094843, 26.3174105287
943111339.000000, 377847500.0000000000, 2496010530.703525, 0.088804, 28.1069081724
