Cycles,Time,CPU Frequency,GFLOPS, CPE
7981750.000000, 3197800.0000000000, 2496012883.857652, 0.655811, 3.8059949875
11148902.000000, 4466699.9999999991, 2496004208.923814, 0.469508, 5.3162107468
6916707.000000, 2771800.0000000005, 2495384587.632585, 0.756603, 3.2981429100
6817680.000000, 2731400.0000000005, 2496038661.492275, 0.767794, 3.2509231567
5996329.000000, 2402400.0000000000, 2495974442.224442, 0.872940, 2.8592724800
6407864.000000, 2567199.9999999995, 2496051729.510751, 0.816902, 3.0555076599
6744329.000000, 2702400.0000000000, 2495681246.299585, 0.776033, 3.2159466743
6857488.000000, 2747400.0000000000, 2495991846.837009, 0.763322, 3.2699050903
6207165.000000, 2486899.9999999995, 2495944750.492581, 0.843280, 2.9598069191
6147816.000000, 2463000.0000000000, 2496068209.500609, 0.851462, 2.9315071106
8790323.000000, 3521800.0000000005, 2495974501.675280, 0.595477, 4.1915526390
6503936.000000, 2605700.0000000000, 2496041754.614883, 0.804832, 3.1013183594
10434911.000000, 4180699.9999999995, 2495972205.611501, 0.501627, 4.9757533073
8644639.000000, 3463300.0000000000, 2496069933.300609, 0.605536, 4.1220850945
7307440.000000, 2927599.9999999995, 2496051373.138407, 0.716338, 3.4844589233
6932394.000000, 2777300.0000000000, 2496091167.680841, 0.755105, 3.3056230545
6474904.000000, 2594099.9999999995, 2496011718.900582, 0.808431, 3.0874748230
7527071.000000, 3015700.0000000000, 2495961468.315814, 0.695411, 3.5891871452
7714549.000000, 3090800.0000000000, 2495971593.115051, 0.678514, 3.6785836220
9348284.000000, 3745300.0000000005, 2496004058.419886, 0.559942, 4.4576091766
