Cycles,Time,CPU Frequency,GFLOPS, CPE
5690932.000000, 2280000.0000000000, 2496022807.017544, 0.919804, 2.7136478424
6906185.000000, 2766900.0000000005, 2496000939.679786, 0.757943, 3.2931256294
6570171.000000, 2632200.0000000000, 2496075906.086164, 0.796730, 3.1329016685
5276560.000000, 2114000.0000000000, 2496007568.590350, 0.992030, 2.5160598755
5501545.000000, 2204100.0000000000, 2496050542.171408, 0.951478, 2.6233410835
6386515.000000, 2558700.0000000005, 2495999921.835307, 0.819616, 3.0453276634
6503451.000000, 2605600.0000000000, 2495951412.342647, 0.804863, 3.1010870934
7235555.000000, 2898900.0000000000, 2495965711.131809, 0.723430, 3.4501814842
11178997.000000, 4478700.0000000009, 2496036126.554580, 0.468250, 5.3305611610
6455961.000000, 2586499.9999999995, 2496022037.502417, 0.810807, 3.0784420967
6111411.000000, 2448500.0000000000, 2495981621.400857, 0.856505, 2.9141478539
6850687.000000, 2744700.0000000000, 2495969322.694648, 0.764073, 3.2666621208
6644614.000000, 2662100.0000000000, 2496004657.976785, 0.787781, 3.1683988571
6593403.000000, 2641600.0000000000, 2495988416.111448, 0.793895, 3.1439795494
6523283.000000, 2613700.0000000000, 2495804032.597467, 0.802369, 3.1105437279
5727564.000000, 2294700.0000000000, 2495996862.334946, 0.913911, 2.7311153412
5668922.000000, 2271200.0000000005, 2496002994.011976, 0.923367, 2.7031526566
6739562.000000, 2700100.0000000000, 2496041628.087849, 0.776694, 3.2136735916
6382805.000000, 2557200.0000000000, 2496013217.581730, 0.820097, 3.0435585976
7022170.000000, 2813300.0000000000, 2496061564.710483, 0.745442, 3.3484315872
