Cycles,Time,CPU Frequency,GFLOPS, CPE
6408332.000000, 2567500.0000000000, 2495942356.377800, 0.816807, 3.0557308197
6167854.000000, 2471100.0000000000, 2495995305.734288, 0.848671, 2.9410619736
5737254.000000, 2298600.0000000000, 2495977551.553119, 0.912361, 2.7357358932
5967890.000000, 2391000.0000000000, 2495980761.187788, 0.877102, 2.8457117081
6488968.000000, 2599700.0000000000, 2496044928.260953, 0.806690, 3.0941810608
5575785.000000, 2233900.0000000000, 2495986839.160213, 0.938785, 2.6587414742
5095795.000000, 2041600.0000000005, 2495981093.260188, 1.027210, 2.4298644066
5775411.000000, 2314000.0000000005, 2495856093.344857, 0.906289, 2.7539305687
5964790.000000, 2389699.9999999995, 2496041344.101770, 0.877580, 2.8442335129
7026300.000000, 2815000.0000000000, 2496021314.387211, 0.744992, 3.3504009247
5342687.000000, 2140400.0000000000, 2496116146.514670, 0.979794, 2.5475916862
6407050.000000, 2566900.0000000000, 2496026335.268222, 0.816998, 3.0551195145
7565203.000000, 3030999.9999999995, 2495942923.127681, 0.691901, 3.6073698997
6908169.000000, 2767700.0000000000, 2495996314.629476, 0.757724, 3.2940716743
5489729.000000, 2199399.9999999995, 2496012094.207511, 0.953511, 2.6177067757
5616274.000000, 2250100.0000000000, 2496010843.962491, 0.932026, 2.6780481339
5726445.000000, 2294299.9999999995, 2495944296.735388, 0.914071, 2.7305817604
6922297.000000, 2773400.0000000000, 2495960553.832840, 0.756166, 3.3008084297
6038173.000000, 2419100.0000000005, 2496041089.661444, 0.866914, 2.8792252541
6937580.000000, 2779499.9999999995, 2495981291.599209, 0.754507, 3.3080959320
