Cycles,Time,CPU Frequency,GFLOPS, CPE
745969.000000, 298800.0000000000, 2496549531.459170, 0.438661, 5.6912918091
746196.000000, 299000.0000000000, 2495638795.986622, 0.438368, 5.6930236816
750171.000000, 300499.9999999999, 2496409317.803661, 0.436180, 5.7233505249
694155.000000, 278099.9999999999, 2496062567.421791, 0.471312, 5.2959823608
694409.000000, 278200.0000000000, 2496078360.891445, 0.471143, 5.2979202271
675844.000000, 270800.0000000001, 2495731166.912850, 0.484018, 5.1562805176
674237.000000, 270100.0000000000, 2496249537.208441, 0.485272, 5.1440200806
683960.000000, 274100.0000000000, 2495293688.434878, 0.478190, 5.2182006836
818734.000000, 328000.0000000000, 2496140243.902439, 0.399610, 6.2464447021
685925.000000, 274800.0000000000, 2496088064.046579, 0.476972, 5.2331924438
698671.000000, 280000.0000000000, 2495253571.428572, 0.468114, 5.3304367065
704090.000000, 282100.0000000001, 2495887982.984757, 0.464630, 5.3717803955
731677.000000, 293200.0000000000, 2495487721.691678, 0.447040, 5.5822525024
734045.000000, 294100.0000000000, 2495902754.165250, 0.445672, 5.6003189087
729300.000000, 292100.0000000000, 2496747689.147552, 0.448723, 5.5641174316
742864.000000, 297600.0000000000, 2496182795.698925, 0.440430, 5.6676025391
728543.000000, 291900.0000000000, 2495865022.267900, 0.449030, 5.5583419800
750977.000000, 300899.9999999999, 2495769358.590894, 0.435600, 5.7294998169
741325.000000, 297100.0000000000, 2495203635.139684, 0.441171, 5.6558609009
738457.000000, 295800.0000000000, 2496473968.897904, 0.443110, 5.6339797974
