Cycles,Time,CPU Frequency,GFLOPS, CPE
219811301.000000, 88065000.0000000149, 2496012047.919150, 0.381019, 6.5508872569
215943561.000000, 86515400.0000000000, 2496012975.724553, 0.387843, 6.4356196225
215938901.000000, 86513599.9999999851, 2496011043.350410, 0.387852, 6.4354807436
216921276.000000, 86907200.0000000000, 2496010411.105179, 0.386095, 6.4647578001
217395131.000000, 87097099.9999999851, 2496008833.818807, 0.385253, 6.4788797796
217050818.000000, 86959100.0000000149, 2496010400.291631, 0.385865, 6.4686184525
216910082.000000, 86902699.9999999851, 2496010848.914936, 0.386115, 6.4644241929
222006248.000000, 88944499.9999999851, 2496008724.541709, 0.377251, 6.6163017750
224685906.000000, 90018000.0000000000, 2496010864.493768, 0.372752, 6.6961618066
225846924.000000, 90483199.9999999851, 2496009469.161126, 0.370836, 6.7307628393
227006811.000000, 90947900.0000000000, 2496009374.597984, 0.368941, 6.7653301656
225188835.000000, 90219500.0000000000, 2496010673.967380, 0.371920, 6.7111502588
238869337.000000, 95700500.0000000000, 2496009289.397652, 0.350619, 7.1188609898
229881989.000000, 92099799.9999999851, 2496009643.886306, 0.364327, 6.8510171473
219020602.000000, 87748300.0000000149, 2496009632.095437, 0.382394, 6.5273225904
220161520.000000, 88205400.0000000000, 2496009541.365948, 0.380412, 6.5613245964
217335485.000000, 87073100.0000000000, 2496011799.281293, 0.385359, 6.4771021903
212288442.000000, 85051100.0000000000, 2496010539.546226, 0.394521, 6.3266885877
214109879.000000, 85780800.0000000000, 2496011683.267118, 0.391165, 6.3809716403
218355677.000000, 87481900.0000000000, 2496009768.877905, 0.383559, 6.5075062811
